of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;Var10
330.3134941;334.2099539;52328;237.9435243;241.7189378;21.81483551;21.98722073;15719
340.0057582;3184.961173;46;241.3926092;3024.29632;21.97237398;77.77269855;15719
328.7953676;2923.164567;48;240.8081218;2766.630587;21.94575685;74.38589365;15719
328.2868422;2923.164567;48;240.724424;2766.630587;21.94194267;74.38589365;15719
327.9792597;2923.164567;48;240.8258964;2766.630587;21.94656677;74.38589365;15719
322.5675293;2923.164567;48;240.5948949;2766.630587;21.93603861;74.38589365;15719
321.6851149;7127.23852;49;239.2799011;7024.147629;21.87600974;118.5255047;15719
321.4654342;10297.05939;50;239.1852499;10174.79412;21.8716826;142.651983;15719
321.301471;2665.950381;206;239.1931695;2596.422762;21.87204469;72.06140107;15719
328.6482044;10297.05939;50;239.6110913;10174.79412;21.89114393;142.651983;15719
320.8742505;10133.33958;51;238.3674322;10010.87449;21.83425896;141.4982296;15719
320.6338315;10133.33958;51;237.9351239;10010.87449;21.81445043;141.4982296;15719
320.2385364;353.8303417;52397;237.8734793;248.4411844;21.81162439;22.29085842;15719
339.1966849;353.8303417;52397;243.1301223;248.4411844;22.05130936;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
353.8303417;NaN;0;248.4411844;NaN;22.29085842;NaN;15719
362.3619679;45618.93262;2;254.6827342;51578.62562;22.56912644;321.1810257;15719
360.6990254;50542.42036;5;254.4627686;50226.55261;22.55937803;316.9433786;15719
358.5881782;108828.5988;9;253.0468185;124229.8193;22.496525;498.4572586;15719
355.8389227;113038.4119;10;253.3103461;129767.7641;22.5082361;509.4462958;15719
355.5547911;67345.05082;16;253.2719815;66860.59758;22.50653156;365.6790877;15719
351.7849911;65022.3889;17;250.4316095;64568.99227;22.37997362;359.3577389;15719
349.5609204;44283.11927;19;248.3548524;44058.93596;22.2869851;296.8465461;15719
347.7078901;3356.15261;52;248.1302;3359.408429;22.27690284;81.96838939;15719
350.6235216;44787.05558;20;247.7245649;44522.91788;22.25868661;298.4054888;15719
347.5920983;44358.66082;22;248.4941496;44060.31074;22.29323438;296.8511773;15719
346.4474603;44358.66082;22;248.2210133;44060.31074;22.28097903;296.8511773;15719
346.3554808;44358.66082;22;248.217801;44060.31074;22.28083486;296.8511773;15719
345.9644448;25732.01137;24;247.8797694;25644.23023;22.26565828;226.4695575;15719
343.4551655;29026.47004;25;247.5658572;28931.63784;22.25155532;240.5478657;15719
342.2981908;29026.47004;25;247.1923383;28931.63784;22.2347628;240.5478657;15719
341.9087014;31047.08659;26;246.8891421;30939.88513;22.22112248;248.7564477;15719
341.3498269;28698.27326;28;246.6123671;28621.72977;22.20866349;239.2560543;15719
340.6659472;28698.27326;28;246.6721888;28621.72977;22.21135695;239.2560543;15719
339.8381719;22118.85957;29;246.7046727;22123.99894;22.21281939;210.3520807;15719
339.0307065;22118.85957;29;246.775893;22123.99894;22.21602543;210.3520807;15719
337.713125;20132.55966;30;246.621938;20157.17038;22.20909444;200.784314;15719
336.2220606;19591.44949;32;245.8758671;19593.12643;22.17547596;197.9551789;15719
334.5726357;19591.44949;32;242.7918628;19593.12643;22.03596437;197.9551789;15719
334.2456888;19799.83101;35;242.7022099;19784.10107;22.03189551;198.9175763;15719
333.8733316;19171.13021;38;242.4386272;19137.43969;22.01992857;195.6396672;15719
332.2028047;15162.88486;40;242.1271807;15148.13795;22.00578018;174.0582543;15719
331.7003579;15127.13761;41;241.9030036;15101.88364;21.99559063;173.7923108;15719
331.4053868;12637.02697;42;241.8202871;12609.58059;21.99182971;158.8054192;15719
331.0030476;12935.5197;43;241.0882228;12906.98705;21.95851647;160.6672776;15719
330.8511645;12935.5197;43;241.1135637;12906.98705;21.95967048;160.6672776;15719
330.3230315;13959.78932;44;240.8651668;13924.76547;21.94835606;166.8817873;15719
330.0615554;13964.55305;45;240.8690548;13930.90747;21.9485332;166.9185878;15719
329.1174908;13926.46495;46;240.0503555;13886.75565;21.91120058;166.6538667;15719
328.8449226;11853.56383;47;239.9320915;11844.29887;21.9058025;153.9110059;15719
328.7266977;11566.80426;51;239.963084;11517.15025;21.90721726;151.7705521;15719
328.1905858;10082.29525;52;239.4322925;10038.64315;21.88297477;141.6943411;15719
327.8229565;10082.29525;52;239.6427772;10038.64315;21.89259131;141.6943411;15719
327.0541593;10082.29525;52;239.3709932;10038.64315;21.88017336;141.6943411;15719
326.7891342;10082.29525;52;239.3837801;10038.64315;21.88075776;141.6943411;15719
326.0393784;10082.29525;52;238.89299;10038.64315;21.85831604;141.6943411;15719
325.997625;10082.29525;52;238.8670156;10038.64315;21.8571277;141.6943411;15719
325.9406729;10082.29525;52;238.7806725;10038.64315;21.853177;141.6943411;15719
325.8385943;11710.59061;53;238.7633511;11654.30946;21.85238436;152.6716048;15719
325.3134902;11710.59061;53;238.4159939;11654.30946;21.83648295;152.6716048;15719
325.2649463;11710.59061;53;238.3282324;11654.30946;21.83246355;152.6716048;15719
324.6303636;11586.64021;54;238.3785787;11531.0668;21.83476946;151.8622191;15719
324.5634571;11586.64021;54;238.3412444;11531.0668;21.83305954;151.8622191;15719
324.2566654;11088.78868;55;238.2015974;11032.80898;21.82666247;148.5450032;15719
324.109741;327.1838176;52202;238.1052797;235.2926201;21.82224918;21.69297675;15719
335.6852174;8671.795297;57;239.8716034;8598.926989;21.90304104;131.1405886;15719
324.7528195;8761.611173;58;239.1167598;8706.392708;21.86855092;131.9575137;15719
324.2840258;8893.928779;59;238.5194237;8829.246025;21.841219;132.885259;15719
323.8788843;8929.373509;60;238.3887568;8858.906586;21.8352356;133.1082761;15719
323.3051581;8929.373509;60;238.1055126;8858.906586;21.82225986;133.1082761;15719
323.098357;8778.085429;61;238.2033996;8708.287428;21.82674504;131.9718715;15719
322.8299739;8573.673164;62;238.0758048;8504.146792;21.82089846;130.4158487;15719
322.5475958;353.8303417;52397;238.0507832;248.4411844;21.81975175;22.29085842;15719
339.8007076;353.8303417;52397;241.2570491;248.4411844;21.96620355;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
353.8303417;NaN;0;248.4411844;NaN;22.29085842;NaN;15719
354.1146939;780.8329113;3;254.0727923;845.7065565;22.54208474;41.12679313;15719
352.5172349;261293.4343;5;253.912187;276740.0955;22.53495893;743.9624931;15719
348.5892618;111794.0568;9;254.1557976;116042.1743;22.54576668;481.7513348;15719
346.7880886;66401.11484;15;254.2031365;68519.94133;22.54786626;370.1889824;15719
344.5443168;66401.11484;15;253.0151435;68519.94133;22.49511696;370.1889824;15719
343.8165534;66401.11484;15;253.201001;68519.94133;22.50337757;370.1889824;15719
342.098586;39429.12386;18;252.695976;40276.97938;22.48092418;283.8202931;15719
337.8107397;39429.12386;18;249.9518471;40276.97938;22.35852621;283.8202931;15719
337.5392383;36972.77309;19;249.7813792;37789.6342;22.35090062;274.9168391;15719
336.8511954;20562.28286;21;249.6395018;21082.97679;22.34455199;205.3435014;15719
335.7430409;34815.96425;22;248.8958352;35207.87592;22.31124538;265.3596651;15719
333.7231118;33628.88064;23;247.7934501;33850.38276;22.26178115;260.1937077;15719
333.2852111;332.6646175;52369;247.7304223;244.7169123;22.25894976;22.12315133;15719
343.7552505;33230.78793;26;246.7805296;33266.90433;22.21623414;257.941483;15719
331.2027321;33263.16441;27;248.5136808;33310.92877;22.29411047;258.1121027;15719
329.8910443;33263.16441;27;246.8918728;33310.92877;22.22124536;258.1121027;15719
329.4357611;28594.72953;29;246.8128442;28472.7652;22.21768864;238.6326264;15719
328.967812;27289.88596;31;246.7534825;27165.34739;22.21501666;233.0894566;15719
327.422768;26992.77106;33;245.9995382;26860.36044;22.18105219;231.7773088;15719
326.7428232;19708.2624;36;245.8469993;19646.21743;22.17417414;198.2231945;15719
325.9281171;19708.2624;36;245.0626055;19646.21743;22.13877167;198.2231945;15719
325.5323297;19580.49107;37;245.0023219;19521.54051;22.13604852;197.5932211;15719
325.3328708;19580.49107;37;244.8633195;19521.54051;22.12976816;197.5932211;15719
324.5623513;19580.49107;37;244.667387;19521.54051;22.12091259;197.5932211;15719
323.7619019;17376.57757;39;244.6074315;17356.44974;22.11820207;186.3139809;15719
319.5792944;21967.26468;42;243.2912334;21900.33535;22.05861434;209.2860977;15719
319.8163887;20791.91908;40;242.6926984;20744.48953;22.03146379;203.6884363;15719
318.9081803;20791.91908;40;242.5349814;20744.48953;22.02430391;203.6884363;15719
318.8501907;21902.01775;41;242.5383022;21831.37151;22.02445469;208.9563184;15719
318.7607252;21933.79899;42;242.4857134;21843.57557;22.02206682;209.0147151;15719
318.706139;21933.79899;42;242.5069626;21843.57557;22.0230317;209.0147151;15719
318.2371161;21933.79899;42;241.9205724;21843.57557;21.99638936;209.0147151;15719
317.8955619;2554.30994;225;240.8736237;2474.430358;21.94874136;70.34813939;15719
326.8987391;353.8303417;52397;241.7106961;248.4411844;21.98684589;22.29085842;15719
352.3177744;472.3800306;1;248.181331;521.5041322;22.27919796;32.29563847;15719
356.9000152;472.3800306;1;253.9531512;521.5041322;22.53677666;32.29563847;15719
356.2895042;1313.596252;3;253.6080686;1394.192525;22.52145948;52.80516121;15719
354.7282305;438.1109455;5;253.2792301;474.7881859;22.50685363;30.81519709;15719
353.9235033;3531.531061;9;253.1641685;3476.297389;22.50174076;83.38222099;15719
352.6983674;18233.63881;12;252.2890486;18111.50958;22.46281588;190.3234593;15719
348.4389289;11918.52737;13;251.1756835;11769.51636;22.41319627;153.424355;15719
348.2566282;16744.93178;15;251.1287322;16538.71042;22.41110136;181.8719903;15719
346.7202723;13682.28412;16;250.0590847;13509.98029;22.36332197;164.3774942;15719
346.4717247;13682.28412;16;249.8274996;13509.98029;22.35296399;164.3774942;15719
346.1565803;18950.49645;18;249.5388296;18746.7389;22.34004609;193.6323263;15719
344.6301862;19209.84999;21;248.593797;19023.4798;22.29770378;195.0562986;15719
343.7233229;19209.84999;21;248.3439922;19023.4798;22.2864978;195.0562986;15719
343.0808185;343.0406857;52367;248.5622036;243.6291567;22.29628685;22.07392836;15719
347.8976889;22393.87319;24;246.9301413;22280.41536;22.22296746;211.0943645;15719
342.2291511;23532.26238;26;248.3343281;23343.87773;22.28606417;216.0734955;15719
341.802584;13273.70066;31;248.1839872;13164.74485;22.27931719;162.2636426;15719
341.1985239;20473.01411;33;248.0970816;20384.26002;22.27541612;201.9121592;15719
339.7862785;17831.324;36;248.0132946;17697.73817;22.27165439;188.1368553;15719
339.1512802;20688.39831;39;246.8897886;20557.61134;22.22115157;202.7688898;15719
336.2930281;20688.39831;39;245.7043581;20557.61134;22.16774044;202.7688898;15719
330.4183537;20688.39831;39;245.3264019;20557.61134;22.15068405;202.7688898;15719
330.1686214;14852.95351;41;245.1557246;14673.53338;22.14297742;171.309856;15719
327.811721;16079.05225;43;240.8184865;15892.38872;21.94622913;178.282858;15719
327.3467376;14854.3749;45;240.6888194;14664.46129;21.94031993;171.2568906;15719
325.7545318;14854.3749;45;240.4393608;14664.46129;21.92894712;171.2568906;15719
324.5063531;17802.94801;46;239.8645387;17670.02203;21.90271849;187.9894786;15719
322.2368175;17802.94801;46;240.5614227;17670.02203;21.93451266;187.9894786;15719
322.1211496;17802.94801;46;240.6497703;17670.02203;21.93854007;187.9894786;15719
321.478946;17802.94801;46;240.5294898;17670.02203;21.93305678;187.9894786;15719
321.377121;17802.94801;46;240.504896;17670.02203;21.93193544;187.9894786;15719
321.1211887;21720.75763;64;240.4169849;21596.2964;21.92792671;207.8282772;15719
324.5330435;14827.04417;47;240.5124284;14699.9858;21.93227888;171.4641992;15719
320.786242;14914.62815;48;240.051049;14791.5832;21.91123223;171.9975767;15719
320.7179309;14914.62815;48;239.9771375;14791.5832;21.90785875;171.9975767;15719
320.0127147;19067.91039;50;239.9318214;18965.75661;21.90579017;194.7601428;15719
319.0830314;18036.75109;52;240.2028141;17939.75703;21.9181575;189.4188852;15719
318.6288407;309.0820563;52086;240.0258811;233.9035886;21.91008357;21.62885058;15719
329.882886;18036.75109;52;240.678736;17939.75703;21.93986034;189.4188852;15719
319.1991607;16029.20471;53;240.0790941;15953.78307;21.91251214;178.6268909;15719
319.0520181;16029.20471;53;240.3565855;15953.78307;21.92517209;178.6268909;15719
318.5071397;16029.20471;53;240.1910661;15953.78307;21.9176215;178.6268909;15719
318.126998;15980.01631;54;240.2003546;15906.69293;21.91804529;178.3630731;15719
318.0121225;15980.01631;54;240.037658;15906.69293;21.91062108;178.3630731;15719
317.5708593;21568.50302;55;239.8608225;21447.45749;21.90254882;207.1108761;15719
316.870705;21904.12736;56;239.1525663;21775.88461;21.87018822;208.6906064;15719
316.8163458;22109.50934;57;239.1270338;21977.73004;21.86902073;209.6555749;15719
316.5023429;320.795537;52337;238.995713;240.6008037;21.86301502;21.93630797;15719
332.8821338;353.8303417;52397;240.7722824;248.4411844;21.9441237;22.29085842;15719
353.8303417;NaN;0;248.4411844;NaN;22.29085842;NaN;15719
362.4755855;NaN;0;254.6487466;NaN;22.56762046;NaN;15719
361.1441742;3789.722556;2;254.5040518;4013.464191;22.56120794;89.59312686;15719
360.4061121;3610.516408;4;254.2620681;4250.034394;22.55047973;92.19581763;15719
355.8163923;5492.196337;6;253.8977814;8293.516982;22.53431967;128.7906595;15719
354.5714266;20698.36526;9;252.5573371;26408.56587;22.47475638;229.819781;15719
352.2606261;68777.07599;11;251.9304839;68108.67534;22.44684761;369.076348;15719
350.7377613;71544.29542;12;251.5156717;70812.68264;22.42836025;376.3314567;15719
348.2812822;56602.66623;14;249.9101593;56135.02454;22.35666161;335.0672307;15719
341.9181177;54727.37773;15;250.1594245;54270.86271;22.36780832;329.4567125;15719
341.0992769;91212.14484;18;249.4241748;90888.48819;22.33491324;426.3531123;15719
339.1635735;91212.14484;18;249.6856793;90888.48819;22.3466185;426.3531123;15719
338.0489043;77986.14962;19;249.4750731;77720.17185;22.33719199;394.2592341;15719
335.9660694;34520.29961;20;245.94005;34477.03691;22.17837009;262.5910772;15719
335.5078654;34520.29961;20;245.3891842;34477.03691;22.15351819;262.5910772;15719
335.1896939;33184.69406;21;245.3129969;33173.43752;22.15007887;257.5788715;15719
334.9588024;36944.2831;23;245.1512614;36899.65911;22.14277586;271.6602993;15719
333.7041018;36944.2831;23;244.04529;36899.65911;22.09277212;271.6602993;15719
333.4291173;38748.95542;24;243.7982882;38684.27134;22.08158908;278.1520136;15719
333.1663697;28849.29388;26;243.5573077;28663.73892;22.0706732;239.4315723;15719
332.9048605;28849.29388;26;243.5727192;28663.73892;22.07137147;239.4315723;15719
332.2435059;28849.29388;26;243.1818642;28663.73892;22.05365567;239.4315723;15719
331.6919959;25191.60561;27;242.9255048;25060.84425;22.04202825;223.8787362;15719
331.5586765;25921.64057;28;242.8234105;25766.57687;22.03739597;227.009149;15719
330.8334211;21001.87261;30;243.1732562;20932.0464;22.05326535;204.607167;15719
330.1178981;20226.11408;31;242.79021;20159.14806;22.03588936;200.7941635;15719
329.2501233;19920.97938;32;240.8585126;19892.39757;21.94805288;199.4612623;15719
328.5707173;19885.83212;33;241.0394096;19870.21902;21.95629339;199.350039;15719
328.1027037;19885.83212;33;240.5618172;19870.21902;21.93453064;199.350039;15719
327.9123401;19885.83212;33;240.4869979;19870.21902;21.93111935;199.350039;15719
327.1204187;19885.83212;33;240.233147;19870.21902;21.91954137;199.350039;15719
326.5300126;19885.83212;33;240.1665441;19870.21902;21.91650264;199.350039;15719
326.3027422;20300.18016;35;239.9638932;20252.38757;21.9072542;201.2579816;15719
325.4696921;25094.07838;36;239.7251237;25021.36845;21.89635238;223.70234;15719
324.6027816;23323.86475;37;239.4257127;23249.53391;21.88267409;215.6364251;15719
324.4657243;23033.61859;38;239.2199029;22974.27945;21.87326692;214.3561496;15719
323.2243321;23408.5508;39;238.7251737;23343.54077;21.85063723;216.071936;15719
323.1285454;23408.5508;39;238.753383;23343.54077;21.8519282;216.071936;15719
322.4264979;20580.20669;40;238.7569817;20548.27026;21.85209288;202.722817;15719
322.0177531;20580.20669;40;238.6264315;20548.27026;21.8461178;202.722817;15719
321.5899024;23345.5869;42;238.5800543;23277.90318;21.84399479;215.7679456;15719
320.763239;23345.5869;42;238.5391606;23277.90318;21.84212263;215.7679456;15719
320.6120847;12468.27502;78;238.242842;12396.88113;21.82855203;157.4603514;15719
324.2424326;19141.88061;44;238.4438998;19109.40075;21.83776087;195.4962954;15719
320.7935732;25684.13776;46;238.3142338;25579.0875;21.83182236;226.18173;15719
320.0538982;25684.13776;46;237.2296847;25579.0875;21.78208827;226.18173;15719
319.6339765;25684.13776;46;237.2344262;25579.0875;21.78230595;226.18173;15719
319.2749801;18406.28831;49;237.2489684;18388.79577;21.78297355;191.774846;15719
318.8913292;18904.48444;50;236.4485082;18883.73885;21.74619545;194.3385646;15719
318.6337151;18904.48444;50;236.2039995;18883.73885;21.73494879;194.3385646;15719
318.5206754;19096.44794;52;236.0094235;19041.21655;21.72599473;195.1472088;15719
318.4924307;19096.44794;52;235.9882043;19041.21655;21.72501804;195.1472088;15719
317.9081318;330.0639042;52333;235.9301551;240.3916156;21.72234587;21.92676974;15719
336.8918959;19047.48776;53;240.1726719;18969.65072;21.91678224;194.7801362;15719
321.9739166;19047.48776;53;238.8844657;18969.65072;21.85792605;194.7801362;15719
321.7626959;19047.48776;53;238.7695263;18969.65072;21.85266695;194.7801362;15719
321.7271569;19047.48776;53;238.7707873;18969.65072;21.85272465;194.7801362;15719
321.0604212;19004.25423;54;238.4686439;18924.24808;21.83889392;194.5468996;15719
320.6630451;19004.25423;54;238.3981387;18924.24808;21.83566526;194.5468996;15719
320.5646477;5794.188449;223;238.1728087;5694.918825;21.82534346;106.7231823;15719
327.5616515;321.279975;52197;237.8043777;231.1087048;21.80845605;21.49924207;15719
331.6986635;8977.572011;150;238.5032857;8877.971656;21.84048011;133.2514289;15719
326.0492982;16970.8587;65;237.669215;16880.8834;21.80225745;183.7437531;15719
320.5521661;19545.90143;59;237.7166782;19482.84564;21.80443433;197.397293;15719
319.5975574;19306.53197;60;237.5163465;19240.90017;21.79524473;196.1677862;15719
319.1413001;16209.39461;75;237.6517521;16249.93662;21.80145647;180.2772122;15719
320.5101794;19306.53197;60;237.3291596;19240.90017;21.78665461;196.1677862;15719
318.8727144;19007.29619;61;237.7321397;18947.92207;21.80514341;194.6685495;15719
318.6760196;19007.29619;61;237.3897587;18947.92207;21.78943591;194.6685495;15719
318.5825957;19007.29619;61;237.2765649;18947.92207;21.7842404;194.6685495;15719
318.3279332;16904.60764;113;237.0258466;16895.32816;21.7727282;183.8223499;15719
321.680415;18605.78945;62;236.3472827;18552.82016;21.74154009;192.6282438;15719
318.1459934;21154.84083;63;236.9753295;21087.52289;21.77040787;205.3656392;15719
318.0676908;20827.4486;64;236.9310628;20830.83596;21.76837444;204.1119103;15719
316.2716986;20838.9079;65;236.8013267;20852.68395;21.76241378;204.2189215;15719
315.6170012;18035.36079;101;237.0277877;18152.14495;21.77281735;190.5368466;15719
317.2408589;20132.19564;66;235.4003034;20167.23709;21.69794015;200.8344447;15719
315.3693395;20132.19564;66;235.8945053;20167.23709;21.72070465;200.8344447;15719
315.315602;20162.24295;67;235.8129158;20196.30757;21.71694803;200.9791411;15719
315.1955991;20162.24295;67;235.5163824;20196.30757;21.70328926;200.9791411;15719
315.0944591;20162.24295;67;235.2289133;20196.30757;21.6900398;200.9791411;15719
315.0633153;20162.24295;67;235.1316945;20196.30757;21.68555715;200.9791411;15719
315.0173899;23733.88358;68;235.0075844;23820.66058;21.67983323;218.2689193;15719
314.9176883;316.0771282;52066;234.7630409;225.5203122;21.66855052;21.23771702;15719
324.6665279;24839.89025;69;235.2362742;24827.10321;21.69037917;222.8322383;15719
315.2954153;23819.47507;70;234.8699473;23773.02167;21.67348367;218.0505523;15719
315.2691603;23212.32559;71;234.8698516;23171.97476;21.67347926;215.2764491;15719
315.1480937;23087.91616;72;234.3812246;23048.24768;21.6509226;214.700944;15719
314.9271864;23087.91616;72;234.1602002;23048.24768;21.64071164;214.700944;15719
314.8973033;23087.91616;72;234.0595969;23048.24768;21.63606235;214.700944;15719
314.8475665;1246.978452;630;233.9280563;1151.109866;21.6299818;47.98145196;15719
321.7767904;23087.91616;72;233.9816223;23048.24768;21.63245813;214.700944;15719
314.8451886;23087.91616;72;233.8650018;23048.24768;21.62706646;214.700944;15719
314.6478597;23087.91616;72;233.837711;23048.24768;21.62580454;214.700944;15719
314.5934134;23047.9221;73;233.6135721;23012.65281;21.61543764;214.5350918;15719
314.4143671;21210.90047;74;233.5407756;21172.87806;21.61206957;205.7808449;15719
314.2380715;21210.90047;74;232.7474519;21172.87806;21.57533091;205.7808449;15719
314.197702;21180.96819;73;232.6287992;21149.52613;21.56983074;205.667334;15719
312.1929394;21180.96819;73;233.2893361;21149.52613;21.60043222;205.667334;15719
312.1709827;314.4378461;52229;233.2092296;230.8674147;21.59672334;21.48801595;15719
323.4167995;20967.44106;74;234.3996135;20937.23078;21.65177192;204.6325037;15719
312.3043877;20967.44106;74;233.1350431;20937.23078;21.59328799;204.6325037;15719
312.237265;313.5054281;52195;233.0464866;230.1801817;21.58918649;21.45600996;15719
322.3864013;17900.52298;89;233.9530083;17853.94975;21.63113535;188.9653394;15719
312.4408648;7315.154384;194;232.6937053;7278.936649;21.57283965;120.6560123;15719
315.9047041;21500.87753;75;232.4180406;21488.41542;21.56005754;207.3085402;15719
312.1296299;14345.46516;108;232.7410753;14462.45444;21.57503536;170.0732456;15719
313.0757353;21500.87753;75;232.221905;21488.41542;21.55095845;207.3085402;15719
311.9569997;13144.82771;120;232.1411096;13175.12788;21.54720908;162.3276186;15719
313.3355269;19286.09115;76;231.5163117;19316.39023;21.51819285;196.5522334;15719
311.8286177;19286.09115;76;231.7390475;19316.39023;21.5285414;196.5522334;15719
311.3563791;19286.09115;76;231.7668888;19316.39023;21.52983459;196.5522334;15719
311.3025511;19286.09115;76;231.597263;19316.39023;21.52195451;196.5522334;15719
311.2271965;19286.09115;76;231.3003996;19316.39023;21.50815657;196.5522334;15719
311.1921374;19286.09115;76;231.1667722;19316.39023;21.50194281;196.5522334;15719
311.1300249;19286.09115;76;230.9430841;19316.39023;21.49153713;196.5522334;15719
311.1005186;19286.09115;76;230.8587422;19316.39023;21.48761235;196.5522334;15719
310.9518166;19286.09115;76;230.4066964;19316.39023;21.46656453;196.5522334;15719
310.8842716;19286.09115;76;230.1208734;19316.39023;21.4532456;196.5522334;15719
310.7788914;3920.479155;297;229.7135233;3938.8621;21.43424938;88.75654455;15719
316.2838326;18328.97331;78;230.544273;18384.55805;21.47297246;191.7527473;15719
310.5849033;18099.02783;79;228.4781575;18174.17003;21.37653655;190.6524064;15719
310.5527734;18099.02783;79;228.3487272;18174.17003;21.37048091;190.6524064;15719
310.5282595;2945.8713;336;228.3323452;2954.295657;21.36971433;76.86736183;15719
316.1770922;18099.02783;79;229.5343921;18174.17003;21.42589051;190.6524064;15719
310.4804161;18099.02783;79;228.2025063;18174.17003;21.36363763;190.6524064;15719
310.4589356;18099.02783;79;228.1344009;18174.17003;21.36044947;190.6524064;15719
310.3493441;18099.02783;79;227.7842122;18174.17003;21.34404892;190.6524064;15719
310.2930201;18099.02783;79;227.6600921;18174.17003;21.33823292;190.6524064;15719
310.0505825;6382.120961;219;226.8878137;6436.348451;21.30200994;113.4579081;15719
314.4590101;18099.02783;79;228.2903336;18174.17003;21.36774829;190.6524064;15719
310.1360823;7914.086013;183;227.2199979;7968.48648;21.31759827;126.2417243;15719
313.5756585;17737.71635;81;227.9615983;17815.00868;21.3523581;188.7591517;15719
310.0986507;17599.8094;82;227.1466385;17788.2753;21.31415673;188.6174716;15719
310.0722915;4479.103669;266;227.0079142;4514.199311;21.30764718;95.0178858;15719
315.0756684;17599.8094;82;228.360013;17788.2753;21.37100901;188.6174716;15719
310.0349462;17599.8094;82;226.8964089;17788.2753;21.30241343;188.6174716;15719
310.0186737;1072.446487;815;226.8689341;996.2462604;21.30112363;44.63734446;15719
317.3569765;17599.8094;82;229.2841078;17788.2753;21.41420593;188.6174716;15719
310.0906955;17599.8094;82;226.9977566;17788.2753;21.30717046;188.6174716;15719
310.0255771;314.4346411;52232;226.8171081;229.8173271;21.29869048;21.43909173;15719
323.0709866;15926.84738;84;231.8630781;16142.35204;21.53430185;179.6794481;15719
310.4880594;15926.84738;84;227.5870647;16142.35204;21.33481027;179.6794481;15719
310.4423681;15926.84738;84;227.7173879;16142.35204;21.34091787;179.6794481;15719
310.4350997;13417.85949;96;227.7013878;13637.1277;21.34016813;165.1491913;15719
310.6192184;15926.84738;84;227.3835529;16142.35204;21.32526918;179.6794481;15719
310.3075481;316.7626976;52272;227.3624149;232.8810765;21.32427794;21.58152342;15719
325.0810592;353.8303417;52397;232.6653688;248.4411844;21.57152608;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
353.8303417;NaN;0;248.4411844;NaN;22.29085842;NaN;15719
362.3637863;2062.592983;4;254.5901294;2427.528219;22.56502291;69.67823504;15719
359.1323102;2062.592983;4;254.3441783;2427.528219;22.55412061;69.67823504;15719
352.3992954;1597.221643;6;254.3561731;2046.062813;22.55465243;63.96972429;15719
351.4845485;1349.912335;8;254.1901579;1392.913315;22.54729065;52.78093056;15719
351.009249;3139.374892;11;254.1274368;3068.985876;22.54450873;78.34520887;15719
347.8387723;2649.248032;14;249.5342977;2649.808767;22.33984322;72.79847206;15719
346.8444014;582.4586267;16;249.1190189;447.830447;22.32124633;29.92759419;15719
345.6997591;582.4586267;16;247.9447704;447.830447;22.26857743;29.92759419;15719
344.1501947;613.4890556;19;247.5551066;452.5657491;22.25107218;30.08540341;15719
340.980864;613.4890556;19;245.8080776;452.5657491;22.1724188;30.08540341;15719
340.8193107;688.8064614;20;245.736787;496.9538444;22.16920328;31.52630154;15719
338.9940254;688.8064614;20;244.1583411;496.9538444;22.09788864;31.52630154;15719
338.2844438;678.8681885;21;244.0908811;479.2856794;22.09483565;30.96080359;15719
337.2031541;691.4732321;23;243.9075651;504.8111088;22.08653731;31.77455299;15719
336.9005755;666.6526991;24;243.8043326;473.7373481;22.08186281;30.78107692;15719
336.4821787;749.0796343;26;243.4481289;560.3507998;22.06572586;33.47688157;15719
335.2189878;749.0796343;26;242.8772331;560.3507998;22.03983816;33.47688157;15719
334.9468027;931.0640811;28;242.8307853;723.9191156;22.03773062;38.05046953;15719
334.3236539;834.2101322;29;242.7776788;637.3703362;22.03532068;35.70351065;15719
332.7340785;7745.416167;30;242.7541018;8011.754836;22.03425069;126.5840024;15719
330.8513686;6005.571985;32;243.4758013;6266.175148;22.06697992;111.9479803;15719
330.1558581;6129.563193;36;243.0383592;6239.800238;22.04714762;111.7121322;15719
329.4377876;6258.514213;37;243.0158953;6339.146886;22.0461287;112.5979297;15719
328.2829721;6258.514213;37;242.7935879;6339.146886;22.03604265;112.5979297;15719
327.6766306;5176.138188;39;242.4861279;5219.185348;22.02208564;102.1683449;15719
326.9940293;5176.138188;39;241.3849475;5219.185348;21.97202528;102.1683449;15719
326.6928563;2732.145538;122;240.5887338;2663.089768;21.93575774;72.9806792;15719
334.2199995;353.8303417;52397;241.7611875;248.4411844;21.98914221;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
353.8303417;353.8303417;52397;248.4411844;248.4411844;22.29085842;22.29085842;15719
