of_list;of_pen_list;rr_round_list;of_val_list;RMSE_val_list;Var7
297.7653491;300.7095816;72;209.0716383;20.44855194;5239
297.7636389;300.7078523;72;209.073332;20.44863477;5239
297.7599588;300.7041626;72;209.0691572;20.44843061;5239
297.7568805;300.7010577;72;209.0711433;20.44852773;5239
297.7513175;300.6953671;72;209.0656248;20.44825786;5239
297.718133;300.6621396;72;209.1280459;20.45131027;5239
297.7108931;300.6549014;72;209.1361993;20.45170894;5239
297.7075247;300.651522;72;209.1132406;20.45058633;5239
297.7037004;300.6476949;72;209.1137349;20.4506105;5239
297.6995758;300.6435532;72;209.1022926;20.45005099;5239
297.6934005;300.6373536;72;209.1777539;20.45374068;5239
297.6905198;300.6344542;72;209.1865892;20.45417264;5239
297.6871569;300.6310779;72;209.1899383;20.45433638;5239
297.6852452;300.6291587;72;209.1914392;20.45440976;5239
297.6825705;300.6264729;72;209.190436;20.45436071;5239
297.6802308;445.2240036;72;209.1895303;20.45431643;5239
297.6778326;445.2196161;72;209.1286372;20.45133918;5239
297.6735406;445.213564;72;209.1316378;20.4514859;5239
297.669742;445.2088848;72;209.1261555;20.45121784;5239
297.6668862;445.2050621;72;209.1121724;20.45053409;5239
297.6623429;445.2002578;72;209.1113002;20.45049145;5239
297.6602917;445.1949966;72;209.1201402;20.4509237;5239
297.6534687;445.1872596;72;209.0813842;20.44902854;5239
297.6499997;445.1833447;72;209.0371172;20.44686368;5239
297.6497398;445.1825658;72;209.0522344;20.44760301;5239
297.6471411;445.1776863;72;209.0561701;20.44779548;5239
297.6432508;445.172286;72;208.9848041;20.44430503;5239
297.6400402;445.1671818;72;208.9848158;20.4443056;5239
297.6332636;445.1597943;72;208.9585432;20.44302048;5239
297.6298851;445.1562991;72;208.9619506;20.44318716;5239
297.6271488;445.1493025;72;208.9480792;20.44250861;5239
297.6199043;445.1411839;72;208.9380107;20.44201608;5239
297.6176496;445.1375607;72;208.9371758;20.44197524;5239
297.6145231;445.1325332;73;208.9634558;20.44326079;5239
297.6095189;445.1275444;73;208.9234933;20.44130589;5239
297.6063323;445.1235407;73;208.9335127;20.44179604;5239
297.6044009;445.1206118;73;208.9328302;20.44176265;5239
297.5995975;445.1152542;73;208.9199284;20.4411315;5239
297.5983616;445.1130797;73;208.9197357;20.44112207;5239
297.5926523;445.1069829;73;208.9142989;20.44085609;5239
297.5911118;445.1050547;73;208.9125025;20.44076821;5239
297.5896406;445.0995568;73;208.9106659;20.44067836;5239
297.5715499;445.0809934;73;208.8397472;20.43720858;5239
297.5693427;445.0780058;73;208.8425985;20.43734809;5239
297.5673815;445.0709582;73;208.8459909;20.43751408;5239
297.5523689;445.0555639;73;208.8167671;20.43608412;5239
297.5500412;445.0525085;73;208.821531;20.43631723;5239
297.5480924;445.0502914;73;208.8212895;20.43630541;5239
297.5468625;445.0487109;73;208.8250992;20.43649183;5239
297.5449851;445.0461921;73;208.8251733;20.43649546;5239
297.5421697;445.0412203;73;208.8149989;20.4359976;5239
297.5360838;445.0348687;73;208.8229895;20.4363886;5239
297.5340543;445.0273571;73;208.8283236;20.43664961;5239
297.5202874;445.012561;73;208.7443623;20.43254083;5239
297.5178083;445.0091255;73;208.7447881;20.43256166;5239
297.5153322;445.0062164;73;208.7374874;20.43220436;5239
297.513293;445.0034984;73;208.7368989;20.43217555;5239
297.5095751;444.9991918;73;208.7280906;20.43174445;5239
297.5079323;444.9966623;73;208.7238049;20.43153469;5239
297.5045074;444.9927017;73;208.7227722;20.43148415;5239
297.503194;444.9912598;73;208.7289009;20.43178411;5239
297.5005156;444.9869647;73;208.7323259;20.43195174;5239
297.4969964;444.9828503;74;208.722495;20.43147058;5239
297.495391;444.980805;74;208.7227478;20.43148295;5239
297.4939905;444.9786254;74;208.7202612;20.43136125;5239
297.4921028;444.9753196;74;208.7134003;20.43102544;5239
297.4891199;444.9708612;74;208.7164957;20.43117694;5239
297.4844621;444.9656217;74;208.6517588;20.42800816;5239
297.4819935;444.9624984;74;208.6550935;20.42817141;5239
297.4786987;444.9586577;74;208.6331367;20.42709655;5239
297.4774031;444.9569205;74;208.635831;20.42722845;5239
297.4758425;444.9541036;74;208.6340725;20.42714236;5239
297.473144;444.9503527;74;208.649962;20.42792021;5239
297.4707669;444.9476497;74;208.655758;20.42820393;5239
297.4691942;444.9442998;74;208.6506032;20.4279516;5239
297.4629686;444.9346278;74;208.6686137;20.42883324;5239
297.4558939;444.9265927;74;208.6325119;20.42706596;5239
297.4522656;444.9210715;74;208.6240745;20.42665291;5239
297.4474266;444.9154152;74;208.5987807;20.4254146;5239
297.4451286;444.9129997;74;208.6011026;20.42552827;5239
297.4439354;444.9103325;74;208.6002789;20.42548794;5239
297.4419849;444.90811;74;208.6063613;20.42578573;5239
297.4410729;444.9057902;74;208.6002797;20.42548798;5239
297.436944;444.9003125;74;208.579816;20.42448609;5239
297.4343546;444.8969773;74;208.5887684;20.4249244;5239
297.4320089;444.8936385;74;208.5767893;20.4243379;5239
297.4293383;444.8912035;74;208.566966;20.42385693;5239
297.4274734;444.8890827;74;208.5780782;20.424401;5239
297.4246342;444.8857198;74;208.5806625;20.42452753;5239
297.4228205;444.8825124;74;208.5855472;20.42476669;5239
297.4195474;444.877802;74;208.5855584;20.42476724;5239
297.4147118;444.8711087;74;208.5910455;20.42503589;5239
297.4119925;444.8654213;74;208.5838261;20.42468242;5239
297.4068343;444.8598202;74;208.5940026;20.42518066;5239
297.4051268;444.8557245;74;208.593292;20.42514587;5239
297.3958082;444.8451485;74;208.5936;20.42516095;5239
297.3939294;444.841856;74;208.5913484;20.42505072;5239
297.3906126;444.8375334;74;208.594119;20.42518636;5239
297.3895752;444.8361371;74;208.5955575;20.42525679;5239
297.3881601;444.8339033;74;208.5938991;20.4251756;5239
297.3808224;444.8262227;74;208.6812025;20.42944945;5239
297.3780243;444.818595;74;208.6664633;20.42872798;5239
297.366323;444.8063074;74;208.6217032;20.42653682;5239
297.3634427;444.8022289;74;208.6187374;20.42639163;5239
297.3598404;444.7959032;74;208.6219708;20.42654992;5239
297.3550276;444.7907809;74;208.5925181;20.42510799;5239
297.3524212;444.787504;74;208.5460069;20.4228307;5239
297.3505306;444.7848177;74;208.5334311;20.42221492;5239
297.3480614;444.7820135;74;208.535179;20.42230051;5239
297.3462239;444.7795496;74;208.5344065;20.42226268;5239
297.3442522;444.7754833;74;208.5392568;20.42250018;5239
297.3418351;444.7720507;74;208.5407702;20.42257428;5239
297.3367111;444.7654994;74;208.540471;20.42255963;5239
297.3323327;444.7593531;74;208.5550086;20.42327146;5239
297.3292587;444.7560897;74;208.5534997;20.42319758;5239
297.3283134;7686.125983;74;208.5585066;20.42344274;5239
297.3260746;7686.079594;74;208.557488;20.42339286;5239
297.323982;7686.002187;74;208.5466014;20.42285981;5239
297.3207902;7685.974052;74;208.538301;20.42245338;5239
297.3185639;7685.961499;74;208.535842;20.42233297;5239
297.3172488;7685.916082;74;208.5322305;20.42215613;5239
297.3148185;7685.866315;74;208.5310053;20.42209614;5239
297.3086656;7685.734763;74;208.5462932;20.42284472;5239
297.3000177;7685.663244;74;208.5541753;20.42323066;5239
297.2962851;7685.63824;74;208.5627402;20.42365003;5239
297.2949238;7685.593547;74;208.5621027;20.42361881;5239
297.2922442;7685.564707;74;208.5475164;20.42290461;5239
297.2910728;7685.525907;74;208.5404892;20.42256052;5239
297.28949;7685.427176;74;208.5384777;20.42246203;5239
297.2846187;7685.361952;74;208.5246733;20.42178608;5239
297.2814175;7685.234186;74;208.5108159;20.4211075;5239
297.2755572;7685.202703;74;208.4828807;20.4197395;5239
297.2745243;7685.171428;74;208.4898879;20.42008266;5239
297.2713086;7685.126892;74;208.4850849;20.41984745;5239
297.2689714;7685.076557;74;208.4895245;20.42006486;5239
297.264785;7685.002124;74;208.5059771;20.42087056;5239
297.2628875;7684.979726;74;208.5130972;20.42121922;5239
297.2613998;7684.939612;74;208.50146;20.42064935;5239
297.2589207;7684.882414;74;208.4886828;20.42002364;5239
297.2566462;7684.858147;74;208.4689549;20.41905751;5239
297.2547335;7684.599673;74;208.4747654;20.41934208;5239
297.235002;7684.514435;74;208.5087071;20.42100424;5239
297.232453;7684.490792;74;208.5112919;20.42113081;5239
297.2302235;7684.384435;74;208.5107773;20.42110562;5239
297.2258875;7684.347919;74;208.5034201;20.42074534;5239
297.2231941;7684.309976;74;208.4982634;20.42049282;5239
297.2202003;7684.282256;74;208.4912178;20.42014779;5239
297.2184551;7684.255834;74;208.4838055;20.41978479;5239
297.2162301;7684.205573;74;208.4798393;20.41959056;5239
297.2144278;7684.167439;74;208.4775705;20.41947945;5239
297.2120873;7684.148058;74;208.474298;20.41931919;5239
297.211273;7684.055736;74;208.4765312;20.41942855;5239
297.2065889;7684.013897;74;208.4961258;20.42038814;5239
297.2045836;7683.974426;74;208.4938552;20.42027694;5239
297.2023989;7683.924304;74;208.4836458;20.41977697;5239
297.1999265;7683.80674;74;208.4848155;20.41983425;5239
297.1967743;7683.748396;75;208.4747864;20.41934311;5239
297.1934516;7683.658908;76;208.4314169;20.41721905;5239
297.1890685;7683.600713;76;208.4102844;20.41618399;5239
297.1874533;7683.573127;76;208.4142695;20.41637919;5239
297.1847678;7683.473843;76;208.4136754;20.41635009;5239
297.1808468;7683.424529;76;208.4187609;20.41659918;5239
297.1796247;7683.403395;76;208.425052;20.41690731;5239
297.1782773;7683.367873;76;208.4283534;20.41706901;5239
297.1761717;7683.32082;76;208.4330595;20.4172995;5239
297.1740365;7683.253016;76;208.4300723;20.4171532;5239
297.172242;7683.205178;76;208.4288415;20.41709291;5239
297.1692935;7683.100474;76;208.4271697;20.41701103;5239
297.1634048;7683.075976;76;208.3863177;20.41501005;5239
297.1616249;7683.052481;76;208.3829448;20.41484483;5239
297.1596642;7682.997875;76;208.3903129;20.41520575;5239
297.1578284;7682.979597;76;208.3973447;20.41555018;5239
297.1567192;7682.947517;76;208.3989519;20.41562891;5239
297.1549444;7682.89438;76;208.3976321;20.41556426;5239
297.1531001;7682.844096;76;208.392117;20.41529412;5239
297.1506445;7682.783405;76;208.3947576;20.41542346;5239
297.1470076;7682.651172;76;208.3922833;20.41530226;5239
297.1421848;7682.629032;76;208.3575923;20.41360293;5239
297.1409486;7682.594857;76;208.3573012;20.41358867;5239
297.1390954;7682.5522;76;208.35482;20.41346712;5239
297.1371408;7682.495311;76;208.3559644;20.41352318;5239
297.1340964;7682.457305;76;208.3702777;20.41422434;5239
297.1324203;7682.423976;76;208.3558166;20.41351594;5239
297.1308866;7682.324753;76;208.3603724;20.41373912;5239
297.1251852;7682.289646;76;208.3765697;20.41453256;5239
297.1241683;7682.268449;76;208.3827206;20.41483385;5239
297.1232357;7682.19232;76;208.3676113;20.41409373;5239
297.1207755;7682.137822;76;208.3324523;20.41237136;5239
297.118833;7682.102747;76;208.3330024;20.41239831;5239
297.1165336;7682.035407;76;208.3322495;20.41236143;5239
297.1123073;7681.93041;78;208.3305991;20.41228058;5239
297.1060852;7681.817726;78;208.3337478;20.41243483;5239
297.1014165;7681.685148;78;208.3165715;20.41159335;5239
297.0940655;7681.647777;78;208.3103432;20.41128821;5239
297.0924257;7681.603725;78;208.3075359;20.41115068;5239
297.0889417;7681.578933;78;208.3049346;20.41102323;5239
297.0870976;7681.538753;78;208.3012503;20.41084272;5239
297.0846857;7681.480201;78;208.303529;20.41095436;5239
297.0816148;7681.444819;78;208.304595;20.41100659;5239
297.0804351;7681.430834;78;208.3090274;20.41122375;5239
297.0784372;7681.328648;78;208.3054598;20.41104896;5239
297.0744236;7681.309152;78;208.2841853;20.41000663;5239
297.0733622;7681.286092;78;208.2822455;20.40991159;5239
297.0755471;7681.275531;78;208.2995924;20.41076149;5239
297.0745137;7681.26014;78;208.29808;20.4106874;5239
297.0722986;7681.159615;78;208.299744;20.41076892;5239
297.0670847;7681.137216;78;208.3151219;20.41152233;5239
297.0662635;7681.099237;78;208.312129;20.4113757;5239
297.0645372;7681.080244;78;208.3000713;20.41078496;5239
297.0637172;7681.0209;78;208.2997768;20.41077053;5239
297.0622165;7680.994087;78;208.311388;20.4113394;5239
297.0586147;7680.946279;78;208.2966421;20.41061695;5239
297.0559341;7680.8807;79;208.3111876;20.41132958;5239
297.0530773;7680.78758;79;208.3112136;20.41133085;5239
297.0491539;7680.686443;79;208.3240279;20.41195865;5239
297.0464551;370344.0505;79;208.2871381;20.4101513;5239
297.0423004;370331.5743;79;208.2823929;20.40991881;5239
297.0351602;370317.9289;80;208.2753529;20.40957388;5239
297.0308026;370306.5689;80;208.2760103;20.40960609;5239
297.0263521;370292.8732;81;208.2670118;20.40916519;5239
297.0193917;370281.1373;82;208.2656977;20.4091008;5239
297.0144261;370269.5406;82;208.2525252;20.40845537;5239
297.0077346;370255.5712;82;208.2585588;20.40875101;5239
297.001855;370242.362;82;208.2368602;20.40768778;5239
296.9930441;370227.0038;82;208.2146867;20.40660122;5239
296.9845241;370215.0794;83;208.1728402;20.40455048;5239
296.980928;370202.3086;84;208.172157;20.404517;5239
296.97763;370190.741;84;208.176288;20.40471946;5239
296.9730408;370178.0563;84;208.1685627;20.40434085;5239
296.968822;370166.0892;84;208.162765;20.4040567;5239
296.9642423;370153.9142;84;208.1505654;20.40345879;5239
296.9577938;370139.5718;84;208.1505425;20.40345767;5239
296.9522614;370127.5095;84;208.1341472;20.4026541;5239
296.9474875;370115.5113;84;208.1228595;20.40210085;5239
296.9431947;370104.0373;85;208.1165909;20.40179359;5239
296.9388553;370091.862;85;208.096739;20.40082052;5239
296.9338499;370074.3589;87;208.0914086;20.40055924;5239
296.9237737;370062.3409;87;208.0765669;20.39983171;5239
296.919881;370049.7257;87;208.0716554;20.39959095;5239
296.915806;370036.6891;87;208.0663889;20.39933278;5239
296.9108612;370024.2502;87;208.047212;20.39839268;5239
296.9067455;370007.274;88;208.0319962;20.39764674;5239
296.9016857;369992.4191;88;208.0338967;20.39773991;5239
296.8973781;369980.4104;88;208.0195914;20.39703858;5239
296.8933236;369967.8965;88;208.0319557;20.39764475;5239
296.8892071;369955.3803;89;208.0285817;20.39747934;5239
296.8812137;369935.0029;89;208.006683;20.39640571;5239
296.8699;369922.0855;89;207.9951099;20.3958383;5239
296.8644195;369905.9342;89;207.9807002;20.39513178;5239
296.8592138;369893.1028;89;207.9790875;20.39505271;5239
296.8544738;369880.8517;89;207.9682879;20.39452318;5239
296.8501283;369865.5461;89;207.95977;20.39410552;5239
296.8457988;369853.6299;89;207.9424903;20.39325821;5239
296.8421705;369835.9914;90;207.9343437;20.39285873;5239
296.8342299;369822.9756;90;207.9229404;20.39229954;5239
296.8282115;369810.5281;90;207.8944768;20.3909037;5239
296.8247213;369797.0537;90;207.8980108;20.39107701;5239
296.8202359;369786.0323;90;207.8924343;20.39080353;5239
296.8151167;369772.0001;92;207.8960892;20.39098277;5239
296.8105798;369754.188;92;207.8787905;20.3901344;5239
296.8003744;369740.9857;92;207.877798;20.39008573;5239
296.7947032;369727.2608;92;207.8800034;20.39019389;5239
296.7909192;369714.4154;92;207.8723476;20.38981842;5239
296.7846017;369701.5355;92;207.8565832;20.38904525;5239
296.7802602;369684.8942;92;207.849092;20.38867784;5239
296.7742244;369671.7739;92;207.8452105;20.38848746;5239
296.7676622;369654.4911;92;207.8331949;20.38789812;5239
296.7591084;369640.2348;92;207.8281315;20.38764977;5239
296.7522321;369626.5752;92;207.814303;20.38697148;5239
296.7479668;369607.3982;92;207.8115412;20.38683601;5239
296.7412237;369594.8112;93;207.817707;20.38713845;5239
296.7379566;369581.6541;93;207.8107355;20.38679649;5239
296.7344706;369568.482;93;207.8205983;20.38728027;5239
296.7287823;369553.1173;93;207.8179853;20.38715209;5239
296.7229944;369536.7476;93;207.8024932;20.38639219;5239
296.7161327;369523.2814;93;207.7929684;20.38592497;5239
296.7107661;369510.1822;94;207.7823148;20.38540236;5239
296.7070135;369498.2168;94;207.7742305;20.38500579;5239
296.7034607;369483.2017;94;207.7626104;20.38443575;5239
296.69855;369467.3374;94;207.7723808;20.38491505;5239
296.695447;369448.9101;94;207.7652012;20.38456285;5239
296.6877878;369432.8403;94;207.7319929;20.38293369;5239
296.6817409;369416.0448;95;207.742762;20.38346202;5239
296.6758916;369401.9886;95;207.6994926;20.38133914;5239
296.6725055;369387.445;95;207.689815;20.38086431;5239
296.6667505;369374.9744;95;207.6850306;20.38062956;5239
296.6624015;369360.4897;95;207.6791674;20.38034187;5239
296.65839;369347.1193;95;207.6812784;20.38044545;5239
296.6547806;369332.273;95;207.6769832;20.3802347;5239
296.6499498;369315.734;95;207.670437;20.37991349;5239
296.6449644;369303.0126;95;207.6648968;20.37964165;5239
296.6416002;369290.2567;96;207.6541388;20.37911376;5239
296.6372548;369276.2233;96;207.6517946;20.37899873;5239
296.6307769;369256.6241;97;207.640164;20.37842801;5239
296.6234717;369241.6893;97;207.635625;20.37820527;5239
296.6198224;369224.7793;98;207.6327786;20.37806559;5239
296.6152439;369207.7747;98;207.6285957;20.37786032;5239
296.6114751;369193.2453;99;207.6271683;20.37779028;5239
296.6073556;369175.8016;99;207.5787719;20.37541518;5239
296.6004679;369162.6728;99;207.5415881;20.37359017;5239
296.5977911;369149.3935;99;207.5435191;20.37368495;5239
296.5934023;369135.3203;99;207.5305779;20.37304974;5239
296.5886064;369117.8464;99;207.5236709;20.37271071;5239
296.5842569;369097.8252;100;207.5098824;20.37203389;5239
296.5783513;369083.9066;100;207.4861741;20.37087009;5239
296.5730811;369067.292;101;207.4680438;20.36998006;5239
296.5679804;369052.7714;101;207.4659415;20.36987685;5239
296.564574;369038.3475;101;207.4575225;20.36946354;5239
296.5612041;369021.5646;101;207.4592333;20.36954753;5239
296.5551965;369007.3452;101;207.4424905;20.36872556;5239
296.5502294;368993.8058;101;207.4414377;20.36867387;5239
296.5466902;368978.8888;101;207.4413347;20.36866882;5239
296.5436078;368965.2041;101;207.4382054;20.36851518;5239
296.5412887;368948.2048;101;207.4510384;20.36914521;5239
296.5351027;368929.8781;101;207.4461029;20.36890291;5239
296.5271999;18442571.09;112;207.4332826;20.36827349;5239
296.4775168;18407452.06;118;207.2613941;20.35983272;5239
296.4838088;18368799.29;134;207.2040427;20.35701563;5239
296.5583195;18329225.36;150;207.2162936;20.35761743;5239
296.6901141;18287276.18;161;207.4040012;20.36683585;5239
296.9217678;18244556.25;179;207.7534185;20.38398482;5239
297.225239;18198373.52;188;208.1406567;20.40297315;5239
297.5865246;18147215.79;203;208.6166994;20.42629185;5239
298.0778773;18092413.59;221;209.2411719;20.456841;5239
298.6456267;18034601.94;235;210.0349601;20.49560734;5239
299.3633752;17972478.38;250;211.030852;20.54414038;5239
300.0598808;17906285.52;278;211.8816209;20.58551048;5239
300.9741434;17833296.03;301;213.0842156;20.6438473;5239
301.9059673;17756116.64;318;214.3289357;20.70405447;5239
303.1433456;17674547.09;348;215.8456029;20.77717993;5239
304.4689028;17586282.78;373;217.495092;20.85641829;5239
305.8436105;17493913.36;402;219.5520223;20.95480958;5239
306.9562824;17399476.38;439;220.9186388;21.01992573;5239
306.9752179;17290789.01;489;221.1807289;21.03239068;5239
308.188394;17172445.75;539;222.6924963;21.10414634;5239
309.8210889;17045679.55;584;224.5669711;21.19278042;5239
311.2022657;16903942.66;623;226.2786812;21.27339565;5239
312.9168096;16754481.73;665;228.4539864;21.37540579;5239
314.6539982;16593437.22;706;230.7761518;21.48376838;5239
316.4549091;16417538.07;758;233.0993546;21.59163517;5239
318.3752268;16227986.94;822;235.7533902;21.71420688;5239
320.3730805;16021828.94;902;238.3229277;21.83222058;5239
322.2824252;15801400.49;987;240.673903;21.93964006;5239
323.4457547;15564976.55;1074;242.710963;22.0322928;5239
324.987337;15315988.95;1166;244.8884806;22.13090512;5239
326.4837089;15057221.12;1274;246.9470995;22.22373054;5239
327.6437585;14777594.41;1398;248.7038421;22.3026385;5239
329.0778982;14477086.5;1497;250.6095929;22.387925;5239
330.5088486;14152492.3;1634;252.4064876;22.46804342;5239
331.8426822;13799328.89;1763;254.150643;22.54553805;5239
332.606318;13416721.3;1935;255.2441841;22.59398965;5239
331.9043556;13007845.44;2098;255.1034871;22.5877616;5239
333.0373221;12578008.1;2256;256.7346184;22.65985959;5239
334.2736482;12127006.57;2414;258.3320971;22.73024844;5239
335.4985432;11654709.61;2567;259.9853307;22.8028652;5239
336.8340447;11158670.76;2721;261.7328993;22.87937496;5239
338.4307406;10644239.5;2875;263.6515205;22.96307996;5239
339.7920059;10111953.51;3026;265.3343409;23.03624713;5239
341.7357773;9554576.093;3183;267.5586897;23.13260425;5239
344.1140912;8986286.028;3323;270.2021667;23.24659832;5239
346.8097046;8404746.845;3478;272.9487692;23.36445031;5239
350.1004476;7825244.753;3626;276.3329048;23.50884535;5239
353.9678231;7250584.805;3777;280.1877541;23.67225186;5239
358.2834139;6681330.618;3931;284.1898589;23.84071555;5239
363.3473074;6129412.434;4109;289.0130267;24.04217239;5239
368.717212;5606395.839;4266;294.0453258;24.25058044;5239
375.1123687;5125832.205;4393;300.1117631;24.49945971;5239
382.0148433;4707438.194;4496;306.8275217;24.77206175;5239
385.8845831;4344434.07;4588;310.5987099;24.92383237;5239
380.0929708;4014659.793;4668;296.5583988;24.35398936;5239
382.7918598;3722166.002;4723;298.7010773;24.44181161;5239
385.1111995;3457401.541;4782;300.956825;24.53392855;5239
387.2702726;3212702.467;4840;303.0345413;24.61847036;5239
388.8955057;2984642.445;4900;304.6479144;24.68391842;5239
390.1012055;2772283.953;4944;305.879692;24.73377011;5239
390.9465972;2574912.399;4984;306.698673;24.76685983;5239
391.8632949;2387771.067;5004;307.594025;24.8029847;5239
392.3886287;2218807.302;5042;307.8575337;24.8136065;5239
393.2154626;2057788.794;5063;308.5984768;24.84344891;5239
394.2667822;1912458.552;5088;309.6443398;24.88551144;5239
394.5533906;1784116.946;5101;309.5989085;24.88368576;5239
394.8731523;1660862.083;5115;309.8162887;24.89242008;5239
395.3393802;1547041.303;5127;310.4319483;24.91714062;5239
395.7657685;1444331.978;5144;310.809301;24.93228032;5239
395.5725131;1350587.784;5156;310.5537421;24.92202809;5239
395.431632;1261109.535;5164;310.4086227;24.91620447;5239
394.1045918;1176433.562;5180;310.2777199;24.9109502;5239
394.0492265;1096871.04;5184;310.2651207;24.91044442;5239
394.4875581;1026229.869;5188;310.7523873;24.92999749;5239
394.162005;959573.5706;5194;310.4004349;24.91587586;5239
393.9186399;900467.6917;5201;310.0873366;24.90330647;5239
392.8570353;846968.4371;5203;309.1567271;24.86590948;5239
392.738657;793661.362;5207;309.067324;24.86231381;5239
392.5516458;741446.4368;5210;308.8291884;24.85273379;5239
390.1598894;694911.1178;5212;306.3987614;24.75474748;5239
389.7481199;644041.7274;5214;306.0221031;24.7395272;5239
388.2707459;602934.9888;5215;303.8558519;24.65180934;5239
388.3226553;560849.3247;5216;303.7689148;24.64828249;5239
388.5354895;525435.0958;5216;303.9169589;24.65428802;5239
388.5456916;491207.638;5217;303.7108879;24.64592818;5239
388.3423944;466017.4472;5221;303.4940218;24.63712734;5239
387.9793585;441140.1556;5222;303.082037;24.62039955;5239
387.3681764;413245.5231;5223;302.45668;24.59498648;5239
387.1262719;387086.5784;5226;302.4048248;24.59287803;5239
387.5196994;362542.3918;5225;302.7066813;24.60514911;5239
385.7127423;340748.4829;5225;300.7668814;24.52618525;5239
385.1196143;327977.0972;5224;300.101096;24.49902431;5239
383.0903403;309007.2361;5224;297.8217006;24.40580671;5239
383.4381464;287564.0554;5225;298.1429694;24.41896678;5239
383.7814677;272465.3573;5225;298.4874176;24.43306848;5239
383.566019;262183.8809;5225;298.231141;24.4225773;5239
382.9799307;246330.7064;5226;297.6574759;24.39907686;5239
383.3470497;240827.5894;5226;297.9993656;24.41308524;5239
381.9230133;228146.8699;5229;296.3563759;24.34569267;5239
382.2463838;217665.0529;5229;296.6927844;24.35950674;5239
381.7609783;1527423.442;5240;296.1526296;24.33732235;5239
391.0769658;192248.0981;5240;305.632121;24.72375866;5239
391.8303896;48127.55911;5240;306.4561423;24.75706535;5239
391.7628162;391.7628162;5239;306.3832529;24.75412099;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5239;306.4100988;24.75520546;5239
391.6373542;391.6373542;5240;306.4100988;24.75520546;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
381.2992727;381.2992727;5240;297.9860592;24.41254019;5239
