of_list;of_pen_list;rr_round_list;of_val_list;RMSE_val_list;Var7
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
