of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;Var10
365.8183669;6112.820099;2;263.2487022;6847.807575;22.94553125;117.0282665;5239
362.3422069;5117.386334;9;258.6009973;5371.659925;22.74207542;103.6499872;5239
357.4984871;3215.898525;14;259.5292892;3240.260373;22.78285712;80.50168164;5239
352.0915242;4795.425222;19;259.9252996;4773.609314;22.80023244;97.70986966;5239
347.2067704;2165.402879;22;259.3716745;2103.448652;22.77593794;64.860599;5239
340.7688973;2003.259178;25;254.0054492;1869.362232;22.53909711;61.1451099;5239
336.7492659;2059.543394;26;247.7979699;1926.934683;22.26198418;62.07954063;5239
334.2365753;2059.543394;26;247.5297443;1926.934683;22.24993233;62.07954063;5239
333.683213;2087.803131;27;247.7794003;1958.019908;22.26115003;62.57826952;5239
333.031204;2113.104002;28;248.4123017;1989.590402;22.28956265;63.08074829;5239
331.755382;2113.339717;29;248.0858772;2021.876187;22.27491312;63.59050537;5239
329.9084455;2113.339717;29;246.818732;2021.876187;22.21795364;63.59050537;5239
329.5013392;558.8020733;31;246.8911828;398.4246298;22.22121431;28.22851855;5239
328.3822604;558.8020733;31;244.4574515;398.4246298;22.11142019;28.22851855;5239
327.780386;558.8020733;31;245.2437597;398.4246298;22.14695282;28.22851855;5239
326.9800155;558.8020733;31;245.9082957;398.4246298;22.17693828;28.22851855;5239
326.5096663;3919.252928;32;245.9976804;4068.309837;22.18096844;90.20321321;5239
323.9749492;3919.252928;32;248.5365985;4068.309837;22.29513842;90.20321321;5239
323.6262135;3919.252928;32;248.2423175;4068.309837;22.28193517;90.20321321;5239
323.4395017;3919.252928;32;248.0271604;4068.309837;22.27227695;90.20321321;5239
323.0018703;3919.252928;32;247.9657888;4068.309837;22.26952127;90.20321321;5239
322.8047122;3919.252928;32;247.9539702;4068.309837;22.26899056;90.20321321;5239
322.6285427;4739.107012;33;248.2600501;4815.711438;22.28273098;98.1398129;5239
321.7546535;4739.107012;33;246.6815946;4815.711438;22.21178042;98.1398129;5239
321.5614239;4739.107012;33;246.1981997;4815.711438;22.19000674;98.1398129;5239
321.3494871;4182.817152;34;246.4131779;4239.977756;22.1996927;92.08667391;5239
320.787009;3838.104381;35;244.7917559;3920.389506;22.12653411;88.5481734;5239
320.108924;3838.104381;35;241.8687605;3920.389506;21.99403376;88.5481734;5239
319.9676392;3838.104381;35;241.3957329;3920.389506;21.97251615;88.5481734;5239
319.8247104;3040.820756;36;241.1741973;3127.858842;21.96243144;79.09309505;5239
318.1289156;4179.489108;37;234.1567392;4234.289433;21.64055171;92.02488177;5239
317.9750852;3798.998957;38;234.2578513;3874.315736;21.64522355;88.02631124;5239
317.349828;4692.811922;39;230.9206162;4738.155547;21.49049168;97.34634607;5239
313.8756974;4692.811922;39;233.717554;4738.155547;21.62024764;97.34634607;5239
313.7849706;4692.811922;39;233.5463046;4738.155547;21.6123254;97.34634607;5239
313.7050447;4692.811922;39;232.9617897;4738.155547;21.58526301;97.34634607;5239
312.6399434;4692.811922;39;233.0736185;4738.155547;21.59044318;97.34634607;5239
312.207647;4692.811922;39;232.6765772;4738.155547;21.57204567;97.34634607;5239
312.0385025;4692.811922;39;232.0267858;4738.155547;21.54190269;97.34634607;5239
311.9630664;4692.811922;39;231.7546759;4738.155547;21.52926733;97.34634607;5239
311.8866572;4692.811922;39;231.3718953;4738.155547;21.51148044;97.34634607;5239
311.7804588;4759.267453;38;230.8699293;4825.487217;21.48813297;98.23937314;5239
311.7133926;5050.787986;37;230.6164059;5112.432287;21.47633143;101.1180724;5239
311.6083575;5050.787986;37;230.0999727;5112.432287;21.45227133;101.1180724;5239
311.4821866;5050.787986;37;229.7135715;5112.432287;21.43425163;101.1180724;5239
311.4380721;5050.787986;37;229.5654922;5112.432287;21.42734198;101.1180724;5239
311.39223;5050.787986;37;229.4050475;5112.432287;21.41985282;101.1180724;5239
311.3558282;5307.194958;38;229.1825133;5318.439276;21.40946115;103.135244;5239
309.758993;6214.339597;38;230.4512719;6282.81141;21.46864094;112.0964889;5239
309.2829595;6214.339597;38;231.6117864;6282.81141;21.52262932;112.0964889;5239
308.9467736;6214.339597;38;230.862131;6282.81141;21.48777006;112.0964889;5239
308.8820633;6214.339597;38;230.7777792;6282.81141;21.48384412;112.0964889;5239
308.6175224;6214.339597;38;229.6998997;6282.81141;21.43361377;112.0964889;5239
308.3936438;6214.339597;38;228.79011;6282.81141;21.3911248;112.0964889;5239
308.2795509;6214.339597;38;228.4272718;6282.81141;21.37415598;112.0964889;5239
308.1760829;6214.339597;38;228.2084024;6282.81141;21.36391361;112.0964889;5239
307.9277137;6214.339597;38;226.962002;6282.81141;21.30549234;112.0964889;5239
307.9124601;6214.339597;38;226.950588;6282.81141;21.30495661;112.0964889;5239
307.7820042;6214.339597;38;226.4890562;6282.81141;21.28328246;112.0964889;5239
307.4412795;6214.339597;38;225.0529252;6282.81141;21.21569821;112.0964889;5239
307.322746;6214.339597;38;224.5030574;6282.81141;21.18976439;112.0964889;5239
307.2704262;6214.339597;38;224.4113152;6282.81141;21.18543439;112.0964889;5239
307.2148773;1639.024333;37;224.288847;1526.692123;21.17965283;55.25743611;5239
306.2846374;1639.024333;37;221.6063458;1526.692123;21.05261722;55.25743611;5239
306.1824406;1639.024333;37;221.3479863;1526.692123;21.04034155;55.25743611;5239
306.159769;1639.024333;37;221.301795;1526.692123;21.03814607;55.25743611;5239
306.0573892;1639.024333;37;221.3471212;1526.692123;21.04030044;55.25743611;5239
306.0040488;1605.712314;38;221.287213;1489.688776;21.03745294;54.58367477;5239
305.9113212;1605.712314;38;221.2252566;1489.688776;21.03450768;54.58367477;5239
305.8344854;1605.712314;38;221.1522061;1489.688776;21.0310345;54.58367477;5239
305.7498315;4017.746006;49;220.9758423;3931.031456;21.02264694;88.66827455;5239
313.0333264;1605.712314;38;225.2409759;1489.688776;21.22456011;54.58367477;5239
306.4275792;7158.339041;39;222.045787;7052.293786;21.07348035;118.7627365;5239
306.235531;4442.543963;170;222.2476527;4562.984232;21.08305731;95.52993491;5239
330.9813276;7158.339041;39;234.6639243;7052.293786;21.66397582;118.7627365;5239
309.0693601;7158.339041;39;225.6136641;7052.293786;21.24211214;118.7627365;5239
308.9133555;7158.339041;39;225.4274453;7052.293786;21.23334384;118.7627365;5239
308.8663995;7158.339041;39;225.4212842;7052.293786;21.23305368;118.7627365;5239
308.733839;7158.339041;39;225.6311085;7052.293786;21.24293334;118.7627365;5239
308.6151327;7158.339041;39;225.6541836;7052.293786;21.24401956;118.7627365;5239
308.5627625;7158.339041;39;225.5621693;7052.293786;21.23968782;118.7627365;5239
308.5199158;7158.339041;39;225.5758726;7052.293786;21.24033298;118.7627365;5239
308.4587613;11569.3885;62;225.6551586;11461.67945;21.24406546;151.4046198;5239
320.466637;6007.386165;40;230.0299035;5905.243689;21.4490048;108.6760663;5239
308.319523;5986.343876;41;226.0825438;5883.745151;21.26417381;108.4780637;5239
308.1962779;5986.343876;41;225.2743332;5883.745151;21.22613169;108.4780637;5239
308.1495773;7855.034087;49;225.148628;7765.000613;21.22020867;124.6194256;5239
311.5491926;5986.343876;41;226.2091039;5883.745151;21.27012477;108.4780637;5239
308.1046945;5601.798309;44;225.2011294;5500.233472;21.22268265;104.8831109;5239
308.9065565;5986.343876;41;225.0728227;5883.745151;21.21663605;108.4780637;5239
307.9766208;5986.343876;41;224.8326335;5883.745151;21.20531224;108.4780637;5239
307.9459723;10193.71404;42;224.8048227;10233.84715;21.2040007;143.0653498;5239
308.5089498;10193.71404;42;226.979447;10233.84715;21.30631113;143.0653498;5239
308.446045;10193.71404;42;226.2135952;10233.84715;21.27033593;143.0653498;5239
308.3946386;5986.343876;41;226.0346579;5883.745151;21.26192173;108.4780637;5239
307.6344301;5986.343876;41;222.0414551;5883.745151;21.07327478;108.4780637;5239
307.5491348;6117.981414;42;221.9412673;6022.220833;21.06851999;109.7471716;5239
307.4898005;6127.694107;43;221.9176365;6034.222236;21.06739835;109.8564721;5239
307.5917604;6117.981414;42;222.0582919;6022.220833;21.07407374;109.7471716;5239
307.2741482;6117.981414;42;222.2372028;6022.220833;21.08256165;109.7471716;5239
307.204205;6117.981414;42;222.2682264;6022.220833;21.08403313;109.7471716;5239
307.1734936;6117.981414;42;222.3274357;6022.220833;21.08684119;109.7471716;5239
307.0862943;6117.981414;42;222.2993896;6022.220833;21.08551112;109.7471716;5239
307.050524;10380.67797;43;222.3490488;10412.02771;21.08786612;144.3054241;5239
307.742828;10303.67067;44;224.8824765;10319.12468;21.2076626;143.6601871;5239
307.3317387;10303.67067;44;224.6408167;10319.12468;21.19626461;143.6601871;5239
307.2966115;10303.67067;44;224.4281395;10319.12468;21.18622852;143.6601871;5239
307.2331097;10303.67067;44;224.0870151;10319.12468;21.17012117;143.6601871;5239
307.1378253;10303.67067;44;223.8414648;10319.12468;21.15851908;143.6601871;5239
307.0639154;10303.67067;44;223.6343672;10319.12468;21.14872891;143.6601871;5239
307.0390907;10303.67067;44;223.4956051;10319.12468;21.14216664;143.6601871;5239
306.9606373;10303.67067;44;223.2502029;10319.12468;21.13055621;143.6601871;5239
306.8887874;10303.67067;44;222.9404865;10319.12468;21.11589385;143.6601871;5239
306.8217853;10303.67067;44;222.5023972;10319.12468;21.09513675;143.6601871;5239
306.7759439;10303.67067;44;222.3468831;10319.12468;21.08776342;143.6601871;5239
306.6973481;10303.67067;44;222.1312507;10319.12468;21.07753547;143.6601871;5239
306.553643;10303.67067;44;221.6008832;10319.12468;21.05235774;143.6601871;5239
306.5285961;10303.67067;44;221.566143;10319.12468;21.0507075;143.6601871;5239
306.4873879;10303.67067;44;221.5114602;10319.12468;21.04810966;143.6601871;5239
306.4618436;10303.67067;44;221.4063653;10319.12468;21.04311599;143.6601871;5239
306.3957028;10303.67067;44;220.9608142;10319.12468;21.02193208;143.6601871;5239
306.3000233;10303.67067;44;220.5957013;10319.12468;21.00455671;143.6601871;5239
305.5956357;10303.67067;44;220.9153532;10319.12468;21.01976942;143.6601871;5239
305.5572512;10303.67067;44;220.6733665;10319.12468;21.00825392;143.6601871;5239
305.524588;10303.67067;44;220.5602605;10319.12468;21.00286935;143.6601871;5239
305.4668559;10303.67067;44;220.3418541;10319.12468;20.99246789;143.6601871;5239
305.4510199;10303.67067;44;220.2636352;10319.12468;20.98874151;143.6601871;5239
305.4440769;10303.67067;44;220.2531666;10319.12468;20.98824274;143.6601871;5239
305.3871928;10303.67067;44;220.2280948;10319.12468;20.98704814;143.6601871;5239
305.3705103;5539.770301;44;220.1526797;5455.455933;20.98345442;104.4553104;5239
303.4510666;5539.770301;44;216.5460873;5455.455933;20.81086674;104.4553104;5239
303.2787741;5539.770301;44;216.3818295;5455.455933;20.80297236;104.4553104;5239
303.2181262;5539.770301;44;216.5098773;5455.455933;20.80912671;104.4553104;5239
303.1483326;5539.770301;44;216.6730888;5455.455933;20.8169685;104.4553104;5239
303.1343795;5539.770301;44;216.6605655;5455.455933;20.8163669;104.4553104;5239
303.1091054;5539.770301;44;216.5376236;5455.455933;20.81046005;104.4553104;5239
303.0694395;5539.770301;44;216.6012337;5455.455933;20.81351646;104.4553104;5239
303.0393259;5539.770301;44;216.6106982;5455.455933;20.81397118;104.4553104;5239
302.9893077;5539.770301;44;216.4240004;5455.455933;20.80499942;104.4553104;5239
302.9478904;5539.770301;44;216.4549353;5455.455933;20.80648626;104.4553104;5239
302.9046254;5539.770301;44;216.2273331;5455.455933;20.79554438;104.4553104;5239
302.8898085;5539.770301;44;216.2586812;5455.455933;20.79705177;104.4553104;5239
302.860101;5539.770301;44;216.3285812;5455.455933;20.80041255;104.4553104;5239
302.8213629;5539.770301;44;216.4100295;5455.455933;20.80432789;104.4553104;5239
302.8065635;5539.770301;44;216.3940699;5455.455933;20.80356075;104.4553104;5239
302.7334321;5854.363004;86;216.277719;5904.05693;20.79796716;108.6651456;5239
317.1314157;5452.578505;45;224.9942434;5362.633443;21.21293207;103.5628644;5239
303.4784985;3949.391772;47;216.463851;3845.209054;20.80691476;87.69502898;5239
303.4474365;9989.285057;48;216.5207849;9878.592008;20.80965088;140.5602505;5239
303.3879107;9989.285057;48;216.5361779;9878.592008;20.81039057;140.5602505;5239
303.336168;11522.24116;47;216.5424052;11392.05951;20.81068981;150.9440924;5239
303.295601;11522.24116;47;216.8987004;11392.05951;20.82780355;150.9440924;5239
303.2614422;11522.24116;47;216.9221545;11392.05951;20.82892962;150.9440924;5239
303.2373579;10960.00015;50;216.9443086;10823.25881;20.82999321;147.1275556;5239
302.6261958;10960.00015;50;217.2781438;10823.25881;20.84601371;147.1275556;5239
302.5954159;10960.00015;50;217.087028;10823.25881;20.83684371;147.1275556;5239
302.570715;10960.00015;50;216.9909429;10823.25881;20.83223189;147.1275556;5239
301.9780734;10960.00015;50;217.1690136;10823.25881;20.84077799;147.1275556;5239
301.9343197;10960.00015;50;216.9582786;10823.25881;20.83066387;147.1275556;5239
301.8743151;10960.00015;50;216.8397663;10823.25881;20.82497377;147.1275556;5239
301.8680106;8705.99769;75;216.8205385;8730.717443;20.82405045;132.1417227;5239
311.6835453;10960.00015;50;222.4611318;10823.25881;21.0931805;147.1275556;5239
302.2355071;10960.00015;50;216.5097736;10823.25881;20.80912173;147.1275556;5239
302.1743778;10960.00015;50;216.1759851;10823.25881;20.79307506;147.1275556;5239
302.1575189;10962.58714;51;216.1882476;10826.69674;20.79366479;147.1509208;5239
302.1113723;14133.45174;52;216.2645539;14073.77129;20.79733415;167.7722939;5239
303.4445731;14133.45174;52;218.972126;14073.77129;20.92711762;167.7722939;5239
303.3638716;14133.45174;52;218.7291795;14073.77129;20.91550523;167.7722939;5239
303.1216812;14133.45174;52;218.3564756;14073.77129;20.89767813;167.7722939;5239
303.0682153;14133.45174;52;218.0976151;14073.77129;20.88528741;167.7722939;5239
303.0008928;14133.45174;52;218.0136014;14073.77129;20.8812644;167.7722939;5239
302.9842417;14133.45174;52;217.9764125;14073.77129;20.87948335;167.7722939;5239
302.9558981;14133.45174;52;217.8256431;14073.77129;20.87226117;167.7722939;5239
302.9107659;14133.45174;52;217.67299;14073.77129;20.8649462;167.7722939;5239
302.8783302;14133.45174;52;217.5356192;14073.77129;20.85836136;167.7722939;5239
302.8528496;14133.45174;52;217.4240102;14073.77129;20.85300987;167.7722939;5239
302.7799403;14133.45174;52;217.3245105;14073.77129;20.84823784;167.7722939;5239
302.7466896;14133.45174;52;217.1679177;14073.77129;20.8407254;167.7722939;5239
302.6669815;14133.45174;52;217.3889127;14073.77129;20.8513267;167.7722939;5239
302.6370814;14133.45174;52;217.3043979;14073.77129;20.8472731;167.7722939;5239
302.5921016;14133.45174;52;217.2844757;14073.77129;20.84631745;167.7722939;5239
302.5778158;14295.02129;51;217.2502201;14249.17504;20.84467415;168.8145435;5239
302.529742;14295.02129;51;217.0353301;14249.17504;20.83436248;168.8145435;5239
302.5071665;14295.02129;51;216.8961964;14249.17504;20.82768333;168.8145435;5239
302.441631;14295.02129;51;216.8107904;14249.17504;20.82358232;168.8145435;5239
302.4225743;14295.02129;51;216.6579049;14249.17504;20.81623909;168.8145435;5239
302.0938707;14296.28921;52;216.9460832;14251.65884;20.8300784;168.829256;5239
302.0542467;14089.11323;53;216.8745643;14045.42268;20.82664468;167.6032379;5239
302.0046095;14089.11323;53;216.6162391;14045.42268;20.81423739;167.6032379;5239
301.9679375;14089.11323;53;216.2475365;14045.42268;20.79651588;167.6032379;5239
301.9597841;14089.11323;53;216.2201874;14045.42268;20.79520076;167.6032379;5239
301.9227238;14089.11323;53;216.2039161;14045.42268;20.7944183;167.6032379;5239
301.8972103;14089.11323;53;216.095742;14045.42268;20.78921557;167.6032379;5239
301.8507951;14089.11323;53;215.8465207;14045.42268;20.7772241;167.6032379;5239
301.8152621;14089.11323;53;215.7849747;14045.42268;20.77426171;167.6032379;5239
301.7921483;14089.11323;53;215.7093983;14045.42268;20.7706234;167.6032379;5239
301.7308904;14089.11323;53;215.4356992;14045.42268;20.757442;167.6032379;5239
301.6931511;14089.11323;53;215.3207249;14045.42268;20.75190232;167.6032379;5239
301.6528641;14089.11323;53;215.1602074;14045.42268;20.7441658;167.6032379;5239
301.6294572;14089.11323;53;214.9953367;14045.42268;20.73621647;167.6032379;5239
301.6128288;14089.11323;53;214.9990878;14045.42268;20.73639736;167.6032379;5239
301.6014276;14089.11323;53;214.9365002;14045.42268;20.7333789;167.6032379;5239
301.5942441;14089.11323;53;214.8978533;14045.42268;20.73151481;167.6032379;5239
301.4816619;14089.11323;53;214.5660066;14045.42268;20.71550176;167.6032379;5239
301.4688482;14089.11323;53;214.4407757;14045.42268;20.7094556;167.6032379;5239
301.4579591;14089.11323;53;214.4059731;14045.42268;20.70777502;167.6032379;5239
301.4457332;14089.11323;53;214.3762125;14045.42268;20.7063378;167.6032379;5239
301.4179212;14089.11323;53;214.1970191;14045.42268;20.69768195;167.6032379;5239
301.4069906;14089.11323;53;214.153668;14045.42268;20.69558736;167.6032379;5239
301.3943422;14089.11323;53;214.1034747;14045.42268;20.6931619;167.6032379;5239
301.3615226;14089.11323;53;214.0671317;14045.42268;20.69140554;167.6032379;5239
301.3510271;14089.11323;53;214.016895;14045.42268;20.6889775;167.6032379;5239
301.3426148;14089.11323;53;213.9900201;14045.42268;20.68767846;167.6032379;5239
301.3242192;14089.11323;53;213.9276761;14045.42268;20.68466466;167.6032379;5239
301.3142841;14089.11323;53;213.9030899;14045.42268;20.68347601;167.6032379;5239
301.3033103;14089.11323;53;213.8824873;14045.42268;20.68247989;167.6032379;5239
301.29442;14089.11323;53;213.8092036;14045.42268;20.67893632;167.6032379;5239
301.282885;14089.11323;53;213.7939347;14045.42268;20.67819792;167.6032379;5239
301.2686574;14089.11323;53;213.7182119;14045.42268;20.67453564;167.6032379;5239
301.2115326;14089.11323;53;213.9238811;14045.42268;20.68448119;167.6032379;5239
301.1992582;14089.11323;53;213.924054;14045.42268;20.68448955;167.6032379;5239
301.1677031;14089.11323;53;213.8992562;14045.42268;20.68329066;167.6032379;5239
301.1588106;14089.11323;53;213.8933182;14045.42268;20.68300356;167.6032379;5239
301.1497978;10843.5209;52;213.8445916;10708.72443;20.68064755;146.3470152;5239
300.8857537;10843.5209;52;211.7852695;10708.72443;20.58082941;146.3470152;5239
300.852561;10777.86262;53;211.8342124;10646.59517;20.58320735;145.9218638;5239
300.0594238;10777.86262;53;211.9848264;10646.59517;20.59052337;145.9218638;5239
300.028897;10777.86262;53;211.8405711;10646.59517;20.58351628;145.9218638;5239
300.0144834;10777.86262;53;211.7874571;10646.59517;20.5809357;145.9218638;5239
299.9902509;10777.86262;53;211.7985098;10646.59517;20.58147273;145.9218638;5239
299.9200287;10777.86262;53;211.5164446;10646.59517;20.56776335;145.9218638;5239
299.9138391;10777.86262;53;211.5388696;10646.59517;20.56885362;145.9218638;5239
299.9087779;10777.86262;53;211.5264027;10646.59517;20.56824751;145.9218638;5239
299.8921017;10777.86262;53;211.4978226;10646.59517;20.56685793;145.9218638;5239
299.8866619;11408.25775;54;211.5023126;11304.4897;20.56707624;150.3628258;5239
299.8568579;11408.25775;54;211.5956958;11304.4897;20.57161617;150.3628258;5239
299.8365881;11408.25775;54;211.6484151;11304.4897;20.57417873;150.3628258;5239
299.8251884;11408.25775;54;211.7329938;11304.4897;20.57828923;150.3628258;5239
299.8006481;11408.25775;54;211.7054492;11304.4897;20.57695066;150.3628258;5239
299.7897402;11408.25775;54;211.6863924;11304.4897;20.57602452;150.3628258;5239
299.7673689;9760.586536;65;211.6851775;9692.885323;20.57596547;139.232793;5239
302.6436823;11408.25775;54;214.0193764;11304.4897;20.68909744;150.3628258;5239
299.9461517;11408.25775;54;211.6823734;11304.4897;20.57582919;150.3628258;5239
299.9328627;11408.25775;54;211.7134347;11304.4897;20.57733874;150.3628258;5239
299.9130171;11408.25775;54;211.7298531;11304.4897;20.57813661;150.3628258;5239
299.9037997;11408.25775;54;211.710847;11304.4897;20.57721298;150.3628258;5239
299.8987867;11408.25775;54;211.7167465;11304.4897;20.57749968;150.3628258;5239
299.8895572;11408.25775;54;211.7854102;11304.4897;20.58083624;150.3628258;5239
299.7410559;11408.25775;54;211.8319179;11304.4897;20.58309587;150.3628258;5239
299.7303117;11408.25775;54;211.880081;11304.4897;20.58543568;150.3628258;5239
299.7198637;11408.25775;54;211.8935715;11304.4897;20.58609101;150.3628258;5239
299.7067045;11408.25775;54;211.8966613;11304.4897;20.5862411;150.3628258;5239
299.7002055;11408.25775;54;211.8946442;11304.4897;20.58614312;150.3628258;5239
299.6948327;11408.25775;54;211.9150885;11304.4897;20.5871362;150.3628258;5239
299.6895802;11408.25775;54;211.9305443;11304.4897;20.58788694;150.3628258;5239
299.6625898;11408.25775;54;211.8382898;11304.4897;20.58340544;150.3628258;5239
299.6563553;11408.25775;54;211.8311779;11304.4897;20.58305993;150.3628258;5239
299.6422153;11408.25775;54;211.7812906;11304.4897;20.58063607;150.3628258;5239
299.6389098;11408.25775;54;211.7811622;11304.4897;20.58062984;150.3628258;5239
299.6222774;11408.25775;54;211.7621529;11304.4897;20.57970617;150.3628258;5239
299.6066139;11408.25775;54;211.8601107;11304.4897;20.58446554;150.3628258;5239
299.5970951;19454.59771;55;211.8585211;19299.47293;20.58438831;196.4661443;5239
299.4865413;19454.59771;55;211.619537;19299.47293;20.57277507;196.4661443;5239
299.4690681;19454.59771;55;211.5557456;19299.47293;20.56967407;196.4661443;5239
299.4551928;19454.59771;55;211.578547;19299.47293;20.57078253;196.4661443;5239
299.4475571;19454.59771;55;211.5917894;19299.47293;20.57142627;196.4661443;5239
299.4373255;19454.59771;55;211.5800295;19299.47293;20.5708546;196.4661443;5239
299.4321805;19454.59771;55;211.583114;19299.47293;20.57100455;196.4661443;5239
299.4258261;19454.59771;55;211.5684903;19299.47293;20.57029364;196.4661443;5239
299.420708;19454.59771;55;211.5440238;19299.47293;20.5691042;196.4661443;5239
299.4000192;19454.59771;55;211.5861863;19299.47293;20.5711539;196.4661443;5239
299.3870249;19454.59771;55;211.4750494;19299.47293;20.56575063;196.4661443;5239
299.3769945;19454.59771;55;211.4937754;19299.47293;20.56666115;196.4661443;5239
299.3588781;19454.59771;55;211.5338128;19299.47293;20.56860777;196.4661443;5239
299.3547783;19454.59771;55;211.5652815;19299.47293;20.57013765;196.4661443;5239
299.336982;19454.59771;55;211.5303266;19299.47293;20.56843828;196.4661443;5239
299.3319826;19454.59771;55;211.5326911;19299.47293;20.56855324;196.4661443;5239
299.3245465;19454.59771;55;211.5494679;19299.47293;20.56936887;196.4661443;5239
299.3168274;19454.59771;55;211.5333574;19299.47293;20.56858563;196.4661443;5239
299.3115883;19454.59771;55;211.5256158;19299.47293;20.56820925;196.4661443;5239
299.303035;19454.59771;55;211.6918064;19299.47293;20.57628764;196.4661443;5239
299.2958858;19454.59771;55;211.6789141;19299.47293;20.57566106;196.4661443;5239
299.2901141;19454.59771;55;211.6540558;19299.47293;20.57445289;196.4661443;5239
299.2843394;19454.59771;55;211.666626;19299.47293;20.57506384;196.4661443;5239
299.2747122;19454.59771;55;211.6679956;19299.47293;20.57513041;196.4661443;5239
299.2720979;19454.59771;55;211.6694982;19299.47293;20.57520343;196.4661443;5239
299.2666176;19454.59771;55;211.6291835;19299.47293;20.57324396;196.4661443;5239
299.2591691;19454.59771;55;211.5830223;19299.47293;20.57100009;196.4661443;5239
299.254114;19454.59771;55;211.6132295;19299.47293;20.57246847;196.4661443;5239
299.2491095;19454.59771;55;211.6242164;19299.47293;20.57300252;196.4661443;5239
299.1182674;19454.59771;55;211.6399387;19299.47293;20.57376673;196.4661443;5239
299.082556;19454.59771;55;211.410627;19299.47293;20.56261788;196.4661443;5239
299.0773311;19454.59771;55;211.4024972;19299.47293;20.5622225;196.4661443;5239
299.074988;19454.59771;55;211.4054575;19299.47293;20.56236648;196.4661443;5239
299.0722308;19454.59771;55;211.4137513;19299.47293;20.56276982;196.4661443;5239
299.0147829;19454.59771;55;211.2832193;19299.47293;20.55642086;196.4661443;5239
299.0106826;19454.59771;55;211.2657377;19299.47293;20.55557042;196.4661443;5239
298.9796198;19454.59771;55;210.9384247;19299.47293;20.53964092;196.4661443;5239
298.9729826;19454.59771;55;210.9707068;19299.47293;20.54121257;196.4661443;5239
298.9661368;19454.59771;55;210.9699113;19299.47293;20.54117384;196.4661443;5239
298.9638497;19454.59771;55;210.9724044;19299.47293;20.54129521;196.4661443;5239
298.9590333;19454.59771;55;210.9815271;19299.47293;20.54173932;196.4661443;5239
298.9518883;19454.59771;55;210.954741;19299.47293;20.54043529;196.4661443;5239
298.9499032;19454.59771;55;210.9572345;19299.47293;20.54055669;196.4661443;5239
298.9434388;19454.59771;55;210.9738993;19299.47293;20.54136798;196.4661443;5239
298.9349086;19454.59771;55;210.9527421;19299.47293;20.54033797;196.4661443;5239
298.9292945;19454.59771;55;210.9467014;19299.47293;20.54004389;196.4661443;5239
298.922069;19454.59771;55;210.8669183;19299.47293;20.53615924;196.4661443;5239
298.919619;19454.59771;55;210.8726591;19299.47293;20.53643879;196.4661443;5239
298.910151;19454.59771;55;210.8587817;19299.47293;20.53576303;196.4661443;5239
298.905257;19454.59771;55;210.9100116;19299.47293;20.53825755;196.4661443;5239
298.9032629;19454.59771;55;210.9133783;19299.47293;20.53842148;196.4661443;5239
298.8993981;19454.59771;55;210.9164125;19299.47293;20.53856921;196.4661443;5239
298.8976193;19454.59771;55;210.9167812;19299.47293;20.53858715;196.4661443;5239
298.8933802;19454.59771;55;210.9114273;19299.47293;20.53832648;196.4661443;5239
298.8903131;19454.59771;55;210.91706;19299.47293;20.53860073;196.4661443;5239
298.8860628;19454.59771;55;210.9165698;19299.47293;20.53857686;196.4661443;5239
298.8832186;19454.59771;55;210.9156246;19299.47293;20.53853084;196.4661443;5239
298.8756259;19454.59771;55;210.9175451;19299.47293;20.53862435;196.4661443;5239
298.8736177;19454.59771;55;210.9065228;19299.47293;20.53808768;196.4661443;5239
298.8648364;19454.59771;55;210.9041978;19299.47293;20.53797448;196.4661443;5239
298.8627961;19454.59771;55;210.9041588;19299.47293;20.53797258;196.4661443;5239
298.859824;19454.59771;55;210.9166777;19299.47293;20.53858212;196.4661443;5239
298.8536223;19454.59771;55;210.9125003;19299.47293;20.53837872;196.4661443;5239
298.8245158;19454.59771;55;210.5468426;19299.47293;20.52056737;196.4661443;5239
298.8045599;19454.59771;55;210.3001281;19299.47293;20.50854106;196.4661443;5239
298.800921;19454.59771;55;210.3110189;19299.47293;20.50907209;196.4661443;5239
298.797201;19454.59771;55;210.3079472;19299.47293;20.50892231;196.4661443;5239
298.7919716;19454.59771;55;210.3095884;19299.47293;20.50900234;196.4661443;5239
298.7873537;19454.59771;55;210.3232204;19299.47293;20.50966701;196.4661443;5239
298.7748562;19454.59771;55;210.461447;19299.47293;20.51640548;196.4661443;5239
298.7676438;19454.59771;55;210.4786019;19299.47293;20.51724162;196.4661443;5239
298.7646975;19454.59771;55;210.4829917;19299.47293;20.51745558;196.4661443;5239
298.7623608;19454.59771;55;210.4816613;19299.47293;20.51739074;196.4661443;5239
298.7547432;19454.59771;55;210.4152043;19299.47293;20.51415142;196.4661443;5239
298.7516912;19454.59771;55;210.4011855;19299.47293;20.51346804;196.4661443;5239
298.7089073;19454.59771;55;210.4938307;19299.47293;20.51798385;196.4661443;5239
298.7453926;19454.59771;55;210.7736811;19299.47293;20.5316186;196.4661443;5239
298.6923703;19454.59771;55;210.8104712;19299.47293;20.5334104;196.4661443;5239
298.687821;19454.59771;55;210.796749;19299.47293;20.5327421;196.4661443;5239
298.6834256;19454.59771;55;210.7878758;19299.47293;20.53230994;196.4661443;5239
298.6779222;19454.59771;55;210.7783693;19299.47293;20.53184694;196.4661443;5239
