of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
304.454571941907;23291.9369908955;64;219.84653578066;23474.9543838245;20.9688595674948;216.679276276364;Inf;Inf;10479
304.362351131023;8429.30438385179;147;219.553748349441;8394.02699989629;20.9548919514962;129.568723076955;Inf;Inf;10479
310.905621977057;304.769435778666;52064;224.151274655959;217.146376741655;21.1731563379653;20.8396917799499;Inf;Inf;10479
322.401915276144;18696.5983186587;65;229.692228221582;18845.5052118029;21.4332558526035;194.141727672352;Inf;Inf;10479
305.173317670147;18696.5983186587;65;219.656607710416;18845.5052118029;20.9597999852296;194.141727672352;Inf;Inf;10479
305.128502002621;18256.8143921707;66;219.621925852827;18422.5113031032;20.9581452353412;191.950573341698;Inf;Inf;10479
305.059968712362;11727.9689243487;84;219.453213271984;11823.639548672;20.9500937120569;153.776718320245;Inf;Inf;10479
306.478519232007;18256.8143921707;66;220.473915721366;18422.5113031032;20.9987578547573;191.950573341698;Inf;Inf;10479
305.01711792363;18256.8143921707;66;219.255787027327;18422.5113031032;20.9406679467168;191.950573341698;Inf;Inf;10479
304.984250497159;18256.8143921707;66;219.162813326784;18422.5113031032;20.9362276127665;191.950573341698;Inf;Inf;10479
304.940473311719;10190.1991016047;110;218.990111392159;10150.1174795353;20.9279770351632;142.478893030057;Inf;Inf;10479
309.968375108522;18256.8143921707;66;222.469109641151;18422.5113031032;21.0935587154539;191.950573341698;Inf;Inf;10479
304.915639348169;18217.0329471541;67;218.952174174659;18384.8349683603;20.9261642053511;191.754191444987;Inf;Inf;10479
304.880568527042;18217.0329471541;67;218.848618635364;18384.8349683603;20.9212150046485;191.754191444987;Inf;Inf;10479
304.635485843178;18217.0329471541;67;217.874347838311;18384.8349683603;20.8745945032861;191.754191444987;Inf;Inf;10479
304.621563241027;16457.264883536;74;217.848913035456;16582.2580169457;20.8733760103849;182.11127376934;Inf;Inf;10479
304.820189558587;11066.6343279403;87;218.106640142179;11097.5700285095;20.8857195299649;148.980334464046;Inf;Inf;10479
306.50224741666;3663.15171681847;267;219.472684533867;3707.11474140793;20.9510231031263;86.1059201380246;Inf;Inf;10479
316.085560266455;18217.0329471541;67;225.625930452255;18384.8349683603;21.2426895873501;191.754191444987;Inf;Inf;10479
304.632955408615;15800.020073659;66;218.249200590826;15679.8164063592;20.8925441529186;177.086512226986;Inf;Inf;10479
304.611803233732;15992.9806053979;67;217.709497566577;15875.4979493158;20.8666958365035;178.18809134909;Inf;Inf;10479
304.670125325867;14227.0629666737;67;217.604041396153;14117.6069764801;20.8616414213337;168.033371545536;Inf;Inf;10479
304.540684079704;14227.0629666737;67;217.396953443133;14117.6069764801;20.851712325041;168.033371545536;Inf;Inf;10479
304.477712019862;14227.0629666737;67;217.148188195072;14117.6069764801;20.8397787030032;168.033371545536;Inf;Inf;10479
304.455407244178;14227.0629666737;67;217.118156994424;14117.6069764801;20.8383376013743;168.033371545536;Inf;Inf;10479
304.435539737756;300.780145505949;51713;217.012915284894;209.780712189499;20.8332866002891;20.4831985875985;Inf;Inf;10479
320.749412512827;14227.0629666737;67;227.829527964783;14117.6069764801;21.3461719268249;168.033371545536;Inf;Inf;10479
304.514805632498;14227.0629666737;67;217.37800784464;14117.6069764801;20.8508037180651;168.033371545536;Inf;Inf;10479
304.504705137647;14227.0629666737;67;217.345502481901;14117.6069764801;20.8492447096724;168.033371545536;Inf;Inf;10479
304.461316639957;14227.0629666737;67;217.127693813107;14117.6069764801;20.838795253714;168.033371545536;Inf;Inf;10479
304.456201108991;14227.0629666737;67;217.131403864661;14117.6069764801;20.838973288752;168.033371545536;Inf;Inf;10479
304.450161793521;14227.0629666737;67;217.118457302343;14117.6069764801;20.8383520126877;168.033371545536;Inf;Inf;10479
304.393528707967;14227.0629666737;67;216.89755202591;14117.6069764801;20.8277484153189;168.033371545536;Inf;Inf;10479
304.367405668161;4273.91568171391;237;216.909073557915;4318.8285591895;20.828301589804;92.9389967579756;Inf;Inf;10479
315.222546213585;14227.0629666737;67;224.273528176387;14117.6069764801;21.1789295374618;168.033371545536;Inf;Inf;10479
304.349352619895;8230.6345954718;131;216.889193604825;8200.56978468597;20.8273470996584;128.066933942263;Inf;Inf;10479
310.514579983532;14227.0629666737;67;221.411997136073;14117.6069764801;21.0433836222254;168.033371545536;Inf;Inf;10479
304.298099384408;13945.2270150428;68;216.791387412247;13836.3282531466;20.8226505235163;166.35100392331;Inf;Inf;10479
304.258254195753;13945.2270150428;68;216.623242789096;13836.3282531466;20.8145738745282;166.35100392331;Inf;Inf;10479
304.21350136162;13816.4323221774;69;216.627207921868;13713.4882746383;20.8147643715642;165.610919172851;Inf;Inf;10479
304.163509697582;13816.4323221774;69;216.414260508974;13713.4882746383;20.8045312616735;165.610919172851;Inf;Inf;10479
304.127943932948;13873.1225669153;70;216.361986481768;13763.9444239479;20.802018482915;165.915306249592;Inf;Inf;10479
304.109737257339;13873.1225669153;70;216.298160401747;13763.9444239479;20.798949992812;165.915306249592;Inf;Inf;10479
304.077316666542;13873.1225669153;70;216.167909456123;13763.9444239479;20.7926866689287;165.915306249592;Inf;Inf;10479
304.070795621125;10542.9745452328;87;216.191658681816;10420.4914024128;20.7938288288529;144.364063412006;Inf;Inf;10479
305.34662466225;13873.1225669153;70;217.46420998866;13763.9444239479;20.854937544316;165.915306249592;Inf;Inf;10479
304.024192180827;13873.1225669153;70;216.00677172144;13763.9444239479;20.7849354928727;165.915306249592;Inf;Inf;10479
303.994461527247;13855.7448823156;71;216.057534461197;13746.8051544747;20.7873776345742;165.811972755134;Inf;Inf;10479
303.954477833761;13855.7448823156;71;215.989730393909;13746.8051544747;20.7841155883001;165.811972755134;Inf;Inf;10479
303.939709275686;8831.68951288694;127;215.939530966973;8790.4394726487;20.7817001694747;132.592906843833;Inf;Inf;10479
309.271057531623;13855.7448823156;71;220.144882026989;13746.8051544747;20.9830828062508;165.811972755134;Inf;Inf;10479
302.788792333321;13855.7448823156;71;216.032183586871;13746.8051544747;20.7861580666977;165.811972755134;Inf;Inf;10479
302.783330445317;13855.7448823156;71;216.021058256;13746.8051544747;20.7856228319481;165.811972755134;Inf;Inf;10479
302.688402102555;13855.7448823156;71;215.834092119455;13746.8051544747;20.7766259108381;165.811972755134;Inf;Inf;10479
302.631298317496;6922.62920931025;168;215.739548553524;6935.31388200386;20.7720749350432;117.773629323409;Inf;Inf;10479
310.562906107519;13855.7448823156;71;221.568488845273;13746.8051544747;21.050818931589;165.811972755134;Inf;Inf;10479
303.035983694409;13855.7448823156;71;215.555900707744;13746.8051544747;20.7632319597766;165.811972755134;Inf;Inf;10479
302.991157295755;13855.7448823156;71;215.328901986178;13746.8051544747;20.7522963541955;165.811972755134;Inf;Inf;10479
