of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
50.5859874738257;560.223148564701;420;51.9836181140668;565.334506406162;10.1964325245712;33.6254221209537;0.382193077168659;1.57764905766219;46371
50.5857596784263;561.272438880771;419;51.9835191547843;566.406284772439;10.1964228192817;33.6572810777234;0.382195840173262;1.57915395024055;46371
50.5855333346271;559.574668643155;421;51.9832276242801;564.703984880453;10.1963942277925;33.6066655555249;0.382200346250524;1.57648075747981;46371
50.5853498878419;559.574668643155;421;51.9830944770153;564.703984880453;10.1963811695145;33.6066655555249;0.382204584982727;1.57648075747981;46371
50.5850696356309;559.574668643155;421;51.9827321377078;564.703984880453;10.1963456333833;33.6066655555249;0.38220615662569;1.57648075747981;46371
50.5847574692564;554.44244583245;422;51.9826213663268;559.484861203076;10.196334769546;33.4510048041333;0.382207581826266;1.56895386676125;46371
50.5844144644952;557.836303851795;426;51.9824079257219;562.876307260986;10.196313836453;33.5522371015998;0.382208822756307;1.57402752528245;46371
50.5841146122621;556.922704499265;427;51.9820275436269;561.946346665327;10.1962765305406;33.5245088454798;0.382215040708185;1.57269872479119;46371
50.5838452031477;559.305238504553;428;51.9817821123866;564.461480481531;10.196252459839;33.5994488193343;0.382215454456989;1.57615362190576;46371
50.5836016833345;560.876542972729;430;51.9813529473511;566.113740857608;10.1962103692844;33.6485881087931;0.382218033229317;1.57826920349228;46371
50.5833763209771;559.557590082632;431;51.9809139927909;564.794356791013;10.1961673184379;33.6093545546776;0.382225731205864;1.57634406485626;46371
50.5831339501504;558.981931817659;433;51.9807159911625;564.246963655916;10.1961478991983;33.5930636785607;0.38223427928348;1.57554926766262;46371
50.5829093863794;562.224590626784;434;51.9803923963282;567.438398747269;10.1961161621794;33.6879325203334;0.382236628807175;1.58059049840688;46371
50.5826056206094;561.725068229787;436;51.9798620807136;567.036598609629;10.1960641505155;33.6760032845238;0.382242619253805;1.57961107153585;46371
50.5822654915729;561.725068229787;436;51.9787633242506;567.036598609629;10.195956387142;33.6760032845238;0.382241504344433;1.57961107153585;46371
50.5819962760924;561.725068229787;436;51.9782616301636;567.036598609629;10.1959071818219;33.6760032845238;0.382243612755962;1.57961107153585;46371
50.5817675317657;561.725068229787;436;51.9779923332052;567.036598609629;10.195880769527;33.6760032845238;0.382246659482169;1.57961107153585;46371
50.5815014800088;560.022720034029;438;51.9780379321809;565.307172481223;10.1958852418199;33.6246092165016;0.382251870212521;1.57710106344133;46371
50.5813658035008;560.022720034029;438;51.9780682631363;565.307172481223;10.1958882166427;33.6246092165016;0.382256234466474;1.57710106344133;46371
50.581241529592;560.022720034029;438;51.9778826685218;565.307172481223;10.1958700137381;33.6246092165016;0.382260930685959;1.57710106344133;46371
50.5808498071256;560.022720034029;438;51.9775210690221;565.307172481223;10.1958345483851;33.6246092165016;0.38226158150333;1.57710106344133;46371
50.5806032914145;559.953121585932;440;51.9776280089184;565.235691077057;10.1958450369666;33.6224832835725;0.382266741691268;1.57699727608232;46371
50.5804092943222;559.724718306316;441;51.9775730434089;565.007548364577;10.1958396459937;33.6156971774966;0.382273568505095;1.57665954107972;46371
50.5801346553415;559.724718306316;441;51.9774889910235;565.007548364577;10.195831402198;33.6156971774966;0.382275925028711;1.57665954107972;46371
50.5799217493159;559.724718306316;441;51.9772843106526;565.007548364577;10.1958113272709;33.6156971774966;0.382277587713553;1.57665954107972;46371
50.5797344342229;559.724718306316;441;51.9771525230867;565.007548364577;10.1957984016051;33.6156971774966;0.382284373270653;1.57665954107972;46371
50.5795330046096;559.610348660522;444;51.9770891791802;564.872704097465;10.1957921888571;33.6116855899095;0.382286588085875;1.57648960306525;46371
50.5793186776287;559.80032674208;445;51.9767489303182;565.038618348;10.1957588173042;33.6166214348795;0.38229089563091;1.57632698428605;46371
50.5790920308542;559.80032674208;445;51.9766257138189;565.038618348;10.1957467322231;33.6166214348795;0.382292491198124;1.57632698428605;46371
50.5788877679292;560.087061177974;446;51.9764865013916;565.324826552285;10.1957330782432;33.6251342466401;0.382294780970671;1.57675563177638;46371
50.5788174621032;559.838360644849;447;51.9764588283052;565.074681788192;10.1957303640598;33.6176942037431;0.382300757411728;1.5763865965517;46371
50.578620753608;559.990707785321;448;51.9761863645092;565.228829346735;10.1957036407017;33.6222792013491;0.382302712393455;1.57661461650768;46371
50.5782597135788;557.895933085025;449;51.9761106004887;563.086477344288;10.1956962097239;33.5585004833138;0.382305778777371;1.57358648061737;46371
50.5780110082226;557.824796853456;451;51.9760759664857;563.01022689132;10.1956928127995;33.5562282413063;0.382310542198447;1.57354861189557;46371
50.5777852009466;558.053171734434;452;51.9758370894774;563.242055145476;10.1956693835645;33.5631361808004;0.382314590278192;1.57389406270833;46371
50.5776060908889;557.105729815727;454;51.9757607051389;562.356445692745;10.1956618917203;33.5367394268657;0.38231922996185;1.572014289731;46371
50.5773861333263;557.105729815727;454;51.9755812650524;562.356445692745;10.1956442920546;33.5367394268657;0.382323108389475;1.572014289731;46371
50.5771952448072;557.105729815727;454;51.9754598758846;562.356445692745;10.1956323860646;33.5367394268657;0.382325584146099;1.572014289731;46371
50.577107300791;556.468416817281;455;51.9754732987676;561.722053652004;10.1956337025972;33.5178177586789;0.38233179127888;1.57104453234514;46371
50.5768709496422;556.029554566692;457;51.9752856361367;561.271776878688;10.1956152964043;33.504381112884;0.382332021934972;1.57038575104988;46371
50.5764383919557;556.029554566692;457;51.9752374708337;561.271776878688;10.1956105722839;33.504381112884;0.382334982778019;1.57038575104988;46371
50.5762084451435;556.029554566692;457;51.9749298038417;561.271776878688;10.1955803958227;33.504381112884;0.382337325041466;1.57038575104988;46371
50.5758544268979;559.21268297204;461;51.9744366033812;564.468854475395;10.1955320217614;33.5996682863208;0.382336533602583;1.57516935133728;46371
50.5755818598888;558.692601386155;462;51.9742747227274;563.939537272766;10.1955161441417;33.5839109477371;0.38233989751711;1.57442026076694;46371
50.5753857919926;558.692601386155;462;51.9742191233692;563.939537272766;10.1955106908256;33.5839109477371;0.382344082284773;1.57442026076694;46371
50.5752129738302;558.692601386155;462;51.9740826591289;563.939537272766;10.1954973060787;33.5839109477371;0.382349647302523;1.57442026076694;46371
50.5749104696942;559.155490052593;463;51.9745203988157;564.390086816182;10.1955402405969;33.5973239058167;0.382355776707308;1.57532212674718;46371
50.5747053490857;559.155490052593;463;51.9744971752309;564.390086816182;10.1955379627787;33.5973239058167;0.38236017910962;1.57532212674718;46371
